,model,size,count,obs_days,drive_hours,failures,failure_rate,percent_total,manufacturer
18,ST31500541AS,1.5003019100159993,45.0,1170.0,28128.0,0.0,0.0,0.0006257822277847309,Seagate
19,ST3160316AS,0.16004188569599978,52.0,4571.0,104693.0,1.0,8.367321597432493,0.000723126129884578,Seagate
20,ST3160318AS,0.16004188569599978,45.0,3788.0,89112.0,4.0,39.321303528144355,0.0006257822277847309,Seagate
21,ST320LT007,0.3200729333760001,42.0,2403.0,58313.0,30.0,450.671376879941,0.0005840634125990822,Seagate
22,ST3500320AS,0.5001078620160009,1.0,90.0,2161.0,0.0,0.0,1.3906271728549575e-05,Seagate
23,ST4000DM000,4.000787030016689,34965.0,3125459.0,75011414.0,228.0,2.662634782487902,0.4862327909887359,Seagate
24,ST4000DX000,4.000787030016,207.0,18221.0,437181.0,10.0,20.037467319028043,0.0028785982478097623,Seagate
25,ST4000DX002,4.000787030016,2.0,180.0,4321.0,0.0,0.0,2.781254345709915e-05,Seagate
26,ST500LM012 HN,0.5001078620160058,796.0,65836.0,1481096.0,2.0,1.1829077926076366,0.011069392295925462,Seagate
27,ST6000DX000,6.001175126015901,1888.0,169460.0,4065392.0,5.0,1.0773868792972485,0.0262550410235016,Seagate
28,ST8000DM002,8.001563222016298,2754.0,34059.0,804767.0,3.0,3.2655414548558777,0.03829787234042553,Seagate
29,ST9250315AS,0.250059350016,54.0,4825.0,117764.0,1.0,7.438606025610543,0.000750938673341677,Seagate
30,ST9320325AS,0.3200729333760001,24.0,2030.0,49656.0,1.0,17.641372643789268,0.00033375052148518984,Seagate
31,DT01ACA300,3.0005929820160016,47.0,4159.0,99826.0,1.0,8.775268968004328,0.00065359477124183,Toshiba
32,MD04ABA400V,4.000787030016,146.0,13140.0,315314.0,0.0,0.0,0.002030315672368238,Toshiba
33,MD04ABA500V,5.000981078016004,46.0,4049.0,97173.0,1.0,9.01484980395789,0.0006396884995132805,Toshiba
34,MQ01ABF050,0.5001078620159999,23.0,155.0,3726.0,0.0,0.0,0.00031984424975664024,Toshiba
35,WD1001FALS,1.000204886016,1.0,1.0,25.0,0.0,0.0,1.3906271728549575e-05,Western Digital
36,WD10EACS,1.000204886016,47.0,1244.0,20310.0,0.0,0.0,0.00065359477124183,Western Digital
37,WD10EADS,1.000204886016,185.0,3848.0,80289.0,1.0,10.910585509845683,0.0025726602697816714,Western Digital
38,WD10EADX,1.000204886016,7.0,196.0,2748.0,0.0,0.0,9.734390209984703e-05,Western Digital
39,WD10EALS,1.000204886016,1.0,58.0,479.0,0.0,0.0,1.3906271728549575e-05,Western Digital
40,WD10EARS,1.000204886016,1.0,5.0,121.0,0.0,0.0,1.3906271728549575e-05,Western Digital
41,WD15EARS,1.500301910016,1.0,5.0,121.0,0.0,0.0,1.3906271728549575e-05,Western Digital
42,WD1600AAJB,0.16004188569599997,4.0,88.0,2109.0,2.0,830.7254623044097,5.56250869141983e-05,Western Digital
43,WD1600AAJS,0.16004188569599978,100.0,8727.0,204164.0,4.0,17.16267314511863,0.0013906271728549575,Western Digital
44,WD1600BPVT,0.16004188569599986,1.0,90.0,2159.0,0.0,0.0,1.3906271728549575e-05,Western Digital
45,WD20EFRX,2.000398934016004,151.0,12313.0,294583.0,2.0,5.947390039479535,0.002099847031010986,Western Digital
46,WD2500AAJB,0.2500593500160003,1.0,62.0,1480.0,0.0,0.0,1.3906271728549575e-05,Western Digital
47,WD2500AAJS,0.2500593500159998,3.0,270.0,6472.0,0.0,0.0,4.171881518564873e-05,Western Digital
48,WD2500BEVT,0.2500593500159998,1.0,90.0,2154.0,0.0,0.0,1.3906271728549575e-05,Western Digital
49,WD2500BPVT,0.2500593500159999,8.0,720.0,16501.0,0.0,0.0,0.0001112501738283966,Western Digital
50,WD30EFRX,3.000592982015969,1086.0,95587.0,2291460.0,12.0,4.587468251682334,0.015102211097204839,Western Digital
51,WD3200AAJS,0.3200729333760001,3.0,270.0,6464.0,0.0,0.0,4.171881518564873e-05,Western Digital
52,WD3200AAKS,0.3200729333760001,1.0,90.0,2147.0,0.0,0.0,1.3906271728549575e-05,Western Digital
53,WD3200BEKT,0.320072933376,1.0,8.0,193.0,1.0,4538.860103626943,1.3906271728549575e-05,Western Digital
54,WD3200BEKX,0.3200729333760001,10.0,830.0,19901.0,1.0,44.01788854831416,0.00013906271728549575,Western Digital
55,WD3200LPVX,0.3200729333760001,1.0,90.0,2159.0,0.0,0.0,1.3906271728549575e-05,Western Digital
56,WD40EFRX,4.000787030016,47.0,4139.0,99224.0,1.0,8.828509231637508,0.00065359477124183,Western Digital
57,WD5000BPKT,0.500107862016001,24.0,2160.0,51617.0,0.0,0.0,0.00033375052148518984,Western Digital
58,WD5000LPCX,0.5001078620159999,26.0,126.0,3012.0,0.0,0.0,0.000361563064942289,Western Digital
59,WD5000LPVX,0.5001078620159971,325.0,27502.0,659325.0,1.0,1.3286315549994312,0.0045195383117786125,Western Digital
60,WD5002ABYS,0.5001078620160008,5.0,398.0,9100.0,1.0,96.26373626373626,6.953135864274787e-05,Western Digital
61,WD5003ABYX,0.5001078620160009,2.0,180.0,3857.0,0.0,0.0,2.781254345709915e-05,Western Digital
62,WD60EFRX,6.0011751260159825,458.0,41205.0,987910.0,1.0,0.8867204502434431,0.0063690724516757054,Western Digital
63,WD800AAJB,0.08002636185600003,3.0,108.0,2545.0,1.0,344.20432220039294,4.171881518564873e-05,Western Digital
64,WD800AAJS,0.080026361856,14.0,446.0,10692.0,14.0,1147.0258136924804,0.00019468780419969406,Western Digital
65,WD800BB,0.080026361856,1.0,26.0,625.0,1.0,1401.6,1.3906271728549575e-05,Western Digital
66,WD800JB,0.08002636185600008,1.0,60.0,1432.0,1.0,611.7318435754189,1.3906271728549575e-05,Western Digital
