time,surv,surv_lower,surv_upper
0.000799086757991,1.0,,
0.000913242009132,1.0,,
0.00102739726027,1.0,,
0.00114155251142,1.0,,
0.00125570776256,1.0,,
0.0013698630137,1.0,,
0.00148401826484,1.0,,
0.00159817351598,1.0,,
0.00262557077626,1.0,,
0.0027397260274,1.0,,
0.00285388127854,1.0,,
0.00296803652968,1.0,,
0.00308219178082,1.0,,
0.00319634703196,1.0,,
0.00331050228311,1.0,,
0.0284246575342,0.977272727273,0.996768384049,0.849351955955
0.0305936073059,0.977272727273,0.996768384049,0.849351955955
0.0358447488584,0.977272727273,0.996768384049,0.849351955955
0.039497716895,0.977272727273,0.996768384049,0.849351955955
0.077397260274,0.977272727273,0.996768384049,0.849351955955
0.0945205479452,0.977272727273,0.996768384049,0.849351955955
0.10799086758,0.977272727273,0.996768384049,0.849351955955
0.110273972603,0.977272727273,0.996768384049,0.849351955955
0.129109589041,0.977272727273,0.996768384049,0.849351955955
0.167922374429,0.958110516934,0.989398920811,0.842133374516
0.17397260274,0.958110516934,0.989398920811,0.842133374516
0.174086757991,0.958110516934,0.989398920811,0.842133374516
0.302397260274,0.958110516934,0.989398920811,0.842133374516
0.309931506849,0.958110516934,0.989398920811,0.842133374516
0.323858447489,0.958110516934,0.989398920811,0.842133374516
0.384703196347,0.958110516934,0.989398920811,0.842133374516
0.464269406393,0.958110516934,0.989398920811,0.842133374516
0.481621004566,0.958110516934,0.989398920811,0.842133374516
0.573630136986,0.942142008318,0.981137393186,0.82983264565
0.648630136986,0.942142008318,0.981137393186,0.82983264565
0.66404109589,0.942142008318,0.981137393186,0.82983264565
0.664155251142,0.942142008318,0.981137393186,0.82983264565
0.664269406393,0.942142008318,0.981137393186,0.82983264565
0.710502283105,0.942142008318,0.981137393186,0.82983264565
0.747602739726,0.942142008318,0.981137393186,0.82983264565
0.751255707763,0.942142008318,0.981137393186,0.82983264565
0.764726027397,0.942142008318,0.981137393186,0.82983264565
0.783219178082,0.942142008318,0.981137393186,0.82983264565
0.78401826484,0.942142008318,0.981137393186,0.82983264565
0.818264840183,0.942142008318,0.981137393186,0.82983264565
0.820547945205,0.942142008318,0.981137393186,0.82983264565
0.82203196347,0.942142008318,0.981137393186,0.82983264565
0.822374429224,0.942142008318,0.981137393186,0.82983264565
0.87397260274,0.942142008318,0.981137393186,0.82983264565
0.882191780822,0.942142008318,0.981137393186,0.82983264565
0.882534246575,0.942142008318,0.981137393186,0.82983264565
0.893150684932,0.942142008318,0.981137393186,0.82983264565
0.893264840183,0.942142008318,0.981137393186,0.82983264565
0.893493150685,0.942142008318,0.981137393186,0.82983264565
0.901598173516,0.942142008318,0.981137393186,0.82983264565
0.917579908676,0.942142008318,0.981137393186,0.82983264565
0.917808219178,0.942142008318,0.981137393186,0.82983264565
0.925913242009,0.942142008318,0.981137393186,0.82983264565
0.926141552511,0.942142008318,0.981137393186,0.82983264565
0.934817351598,0.942142008318,0.981137393186,0.82983264565
0.935159817352,0.942142008318,0.981137393186,0.82983264565
0.935273972603,0.942142008318,0.981137393186,0.82983264565
0.935502283105,0.942142008318,0.981137393186,0.82983264565
0.938127853881,0.942142008318,0.981137393186,0.82983264565
0.948059360731,0.942142008318,0.981137393186,0.82983264565
0.950913242009,0.942142008318,0.981137393186,0.82983264565
0.951141552511,0.942142008318,0.981137393186,0.82983264565
0.963356164384,0.942142008318,0.981137393186,0.82983264565
0.963584474886,0.942142008318,0.981137393186,0.82983264565
0.963698630137,0.942142008318,0.981137393186,0.82983264565
0.965068493151,0.942142008318,0.981137393186,0.82983264565
0.966324200913,0.942142008318,0.981137393186,0.82983264565
0.967237442922,0.942142008318,0.981137393186,0.82983264565
0.967351598174,0.942142008318,0.981137393186,0.82983264565
0.967694063927,0.942142008318,0.981137393186,0.82983264565
0.967808219178,0.942142008318,0.981137393186,0.82983264565
0.967922374429,0.942142008318,0.981137393186,0.82983264565
0.96803652968,0.942142008318,0.981137393186,0.82983264565
0.968721461187,0.942142008318,0.981137393186,0.82983264565
0.969292237443,0.942142008318,0.981137393186,0.82983264565
0.971347031963,0.942142008318,0.981137393186,0.82983264565
0.971803652968,0.942142008318,0.981137393186,0.82983264565
0.973858447489,0.942142008318,0.981137393186,0.82983264565
0.976598173516,0.942142008318,0.981137393186,0.82983264565
0.976712328767,0.942142008318,0.981137393186,0.82983264565
0.976826484018,0.942142008318,0.981137393186,0.82983264565
0.976940639269,0.942142008318,0.981137393186,0.82983264565
0.977054794521,0.942142008318,0.981137393186,0.82983264565
0.980707762557,0.942142008318,0.981137393186,0.82983264565
0.980936073059,0.942142008318,0.981137393186,0.82983264565
0.981050228311,0.942142008318,0.981137393186,0.82983264565
0.981164383562,0.942142008318,0.981137393186,0.82983264565
0.981849315068,0.942142008318,0.981137393186,0.82983264565
0.986872146119,0.942142008318,0.981137393186,0.82983264565
0.98698630137,0.942142008318,0.981137393186,0.82983264565
0.988812785388,0.942142008318,0.981137393186,0.82983264565
0.994634703196,0.942142008318,0.981137393186,0.82983264565
0.994863013699,0.942142008318,0.981137393186,0.82983264565
0.995205479452,0.942142008318,0.981137393186,0.82983264565
1.00833333333,0.942142008318,0.981137393186,0.82983264565
1.02739726027,0.942142008318,0.981137393186,0.82983264565
1.02751141553,0.942142008318,0.981137393186,0.82983264565
1.02762557078,0.942142008318,0.981137393186,0.82983264565
1.02842465753,0.942142008318,0.981137393186,0.82983264565
1.02853881279,0.942142008318,0.981137393186,0.82983264565
1.02888127854,0.942142008318,0.981137393186,0.82983264565
