model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
HGST HDS724040ALE640,4.00078703002,42.0,3570.0,3738 days 00:00:00.000000000,195940.0,89660.0,0.0,0.00128060493338,0.0
HGST HMS5C4040ALE640,4.00078703002,47.0,4215.0,4183 days 00:00:00.000000000,543635.0,100249.0,0.0,0.00143305790164,0.0
HGST HMS5C4040BLE640,4.00078703002,495.0,1799.0,1304 days 00:00:00.000000000,44650.0,31614.0,27.7092427406,0.0150928438577,1.0
Hitachi HDS5C3030ALA630,3.00059298202,4598.0,413313.0,-18293 days +00:50:52.580896768,76448649.0,9795941.0,0.536548760349,0.140195749611,6.0
Hitachi HDS5C3030BLE630,3.00059298202,1.0,90.0,89 days 00:00:00.000000000,9335.0,2130.0,0.0,3.04905936519e-05,0.0
Hitachi HDS5C4040ALE630,4.00078703002,2586.0,232611.0,16524 days 00:25:26.290448384,23045247.0,5515210.0,0.635333922008,0.0788486751837,4.0
Hitachi HDS722020ALA330,2.00039893402,4728.0,424297.0,-7414 days +00:50:52.580896768,129519615.0,10054333.0,1.21977260948,0.144159526786,14.0
Hitachi HDS723020BLA642,2.00039893402,10.0,813.0,803 days 00:00:00.000000000,112422.0,19235.0,0.0,0.000304905936519,0.0
Hitachi HDS723030ALA640,3.00059298202,1027.0,92061.0,91035 days 00:00:00.000000000,21085488.0,2182034.0,2.8102220222,0.0313138396805,7.0
Hitachi HDS723030BLE640,3.00059298202,10.0,900.0,890 days 00:00:00.000000000,75723.0,21330.0,0.0,0.000304905936519,0.0
Hitachi HDT721010SLA360,1.00020488602,15.0,825.0,810 days 00:00:00.000000000,598838.0,19437.0,0.0,0.000457358904778,0.0
Hitachi HDT725025VLA380,0.25,1.0,46.0,45 days 00:00:00.000000000,41668.0,1078.0,0.0,3.04905936519e-05,0.0
SAMSUNG HD103UJ,1.00020488602,14.0,770.0,756 days 00:00:00.000000000,588295.0,18137.0,0.0,0.000426868311126,0.0
SAMSUNG HD154UI,1.50030191002,4.0,354.0,350 days 00:00:00.000000000,22707.0,8396.0,104.335397808,0.000121962374607,1.0
ST1500DL001,1.50030191002,2.0,174.0,172 days 00:00:00.000000000,19767.0,4125.0,0.0,6.09811873037e-05,0.0
ST1500DL003,1.50030191002,54.0,4122.0,4121 days 00:00:00.000000000,499674.0,98278.0,35.6539612121,0.0016464920572,4.0
ST1500DM003,1.50030191002,5.0,344.0,339 days 00:00:00.000000000,53079.0,8139.0,0.0,0.000152452968259,0.0
ST2000DL001,2.00039893402,2.0,180.0,178 days 00:00:00.000000000,14738.0,4266.0,0.0,6.09811873037e-05,0.0
ST2000DL003,2.00039893402,2.0,151.0,149 days 00:00:00.000000000,11315.0,3572.0,0.0,6.09811873037e-05,0.0
ST2000DM001,2.00039893402,7.0,356.0,361 days 00:00:00.000000000,65024.0,8101.0,0.0,0.000213434155563,0.0
ST2000VN000,2.00039893402,4.0,360.0,356 days 00:00:00.000000000,22474.0,8531.0,0.0,0.000121962374607,0.0
ST250LM004 HN,0.250059350016,36.0,1664.0,1628 days 00:00:00.000000000,243577.0,39013.0,0.0,0.00109766137147,0.0
ST250LT007,0.250059350016,5.0,194.0,189 days 00:00:00.000000000,64110.0,4583.0,0.0,0.000152452968259,0.0
ST3000DM001,3.00059298202,4311.0,375058.0,-55884 days +00:50:52.580896768,63396825.0,8893054.0,23.148403237,0.131444949233,235.0
ST31500341AS,1.50030191002,540.0,42596.0,42059 days 00:00:00.000000000,19039807.0,1008601.0,19.1076550588,0.016464920572,22.0
ST31500541AS,1.50030191002,1927.0,164997.0,-49606 days +00:25:26.290448384,68525982.0,3928834.0,8.24977588771,0.0587553739671,37.0
ST3160316AS,0.160041885696,64.0,2906.0,2842 days 00:00:00.000000000,1427653.0,68099.0,0.0,0.00195139799372,0.0
ST3160318AS,0.160041885696,53.0,2350.0,2297 days 00:00:00.000000000,1453537.0,55063.0,15.9090496341,0.00161600146355,1.0
ST32000542AS,2.00039893402,292.0,21643.0,21519 days 00:00:00.000000000,5684714.0,507830.0,8.62493354075,0.00890325334634,5.0
ST320005XXXX,2.00039893402,15.0,1179.0,1164 days 00:00:00.000000000,469744.0,27931.0,0.0,0.000457358904778,0.0
ST320LT007,0.320072933376,94.0,4344.0,4250 days 00:00:00.000000000,829307.0,103138.0,0.0,0.00286611580327,0.0
ST33000651AS,3.00059298202,292.0,26125.0,25874 days 00:00:00.000000000,5633683.0,619963.0,5.65195019703,0.00890325334634,4.0
ST4000DM000,4.00078703002,9093.0,629493.0,-12259 days +01:16:18.871345152,29719998.0,15018215.0,3.61640847464,0.277250968076,62.0
ST4000DX000,4.00078703002,179.0,16110.0,15931 days 00:00:00.000000000,1478210.0,381911.0,0.0,0.00545781626368,0.0
ST9250315AS,0.250059350016,63.0,2936.0,2873 days 00:00:00.000000000,201211.0,70376.0,0.0,0.00192090740007,0.0
ST9320325AS,0.320072933376,24.0,918.0,898 days 00:00:00.000000000,23189.0,21897.0,0.0,0.000731774247645,0.0
TOSHIBA DT01ACA300,3.00059298202,58.0,5220.0,5162 days 00:00:00.000000000,477820.0,123706.0,0.0,0.00176845443181,0.0
WDC WD1001FALS,1.00020488602,2.0,173.0,171 days 00:00:00.000000000,14211.0,4023.0,0.0,6.09811873037e-05,0.0
WDC WD10EACS,1.00020488602,109.0,8524.0,8569 days 00:00:00.000000000,4412845.0,202525.0,8.65078385385,0.00332347470805,2.0
WDC WD10EADS,1.00020488602,535.0,44904.0,44775 days 00:00:00.000000000,20554194.0,1049814.0,4.17216764112,0.0163124676037,5.0
WDC WD10EADX,1.00020488602,27.0,2008.0,2003 days 00:00:00.000000000,232304.0,46751.0,0.0,0.0008232460286,0.0
WDC WD10EALS,1.00020488602,1.0,90.0,89 days 00:00:00.000000000,22612.0,2058.0,0.0,3.04905936519e-05,0.0
WDC WD10EARS,1.00020488602,5.0,381.0,376 days 00:00:00.000000000,108556.0,8956.0,0.0,0.000152452968259,0.0
WDC WD10EARX,1.00020488602,3.0,270.0,267 days 00:00:00.000000000,40851.0,6369.0,0.0,9.14717809556e-05,0.0
WDC WD15EARS,1.50030191002,2.0,133.0,131 days 00:00:00.000000000,48687.0,3125.0,0.0,6.09811873037e-05,0.0
WDC WD1600AAJB,0.160041885696,9.0,412.0,403 days 00:00:00.000000000,164479.0,9575.0,0.0,0.000274415342867,0.0
WDC WD1600AAJS,0.160041885696,122.0,5467.0,5403 days 00:00:00.000000000,1989739.0,128760.0,0.0,0.00371985242553,0.0
WDC WD1600BPVT,0.160041885696,3.0,120.0,117 days 00:00:00.000000000,11031.0,2802.0,0.0,9.14717809556e-05,0.0
WDC WD2500AAJB,0.250059350016,2.0,92.0,90 days 00:00:00.000000000,16956.0,2153.0,0.0,6.09811873037e-05,0.0
WDC WD2500AAJS,0.250059350016,2.0,92.0,90 days 00:00:00.000000000,15093.0,2155.0,0.0,6.09811873037e-05,0.0
WDC WD2500BEVT,0.250059350016,1.0,46.0,45 days 00:00:00.000000000,3788.0,1034.0,0.0,3.04905936519e-05,0.0
WDC WD2500BPVT,0.250059350016,9.0,395.0,386 days 00:00:00.000000000,68170.0,9242.0,0.0,0.000274415342867,0.0
WDC WD2500JB,0.250059350016,1.0,39.0,38 days 00:00:00.000000000,7502.0,908.0,964.757709251,3.04905936519e-05,1.0
WDC WD30EFRX,3.00059298202,593.0,40424.0,39856 days 00:00:00.000000000,2374325.0,953407.0,13.7821517988,0.0180809220356,15.0
WDC WD30EZRS,3.00059298202,15.0,676.0,663 days 00:00:00.000000000,215896.0,15852.0,55.2611657835,0.000457358904778,1.0
WDC WD30EZRX,3.00059298202,399.0,24913.0,24602 days 00:00:00.000000000,6336951.0,595082.0,11.7765282768,0.0121657468671,8.0
WDC WD3200AAJB,0.320072933376,3.0,138.0,135 days 00:00:00.000000000,36746.0,3232.0,0.0,9.14717809556e-05,0.0
WDC WD3200AAJS,0.320072933376,5.0,233.0,232 days 00:00:00.000000000,32154.0,5553.0,0.0,0.000152452968259,0.0
WDC WD3200AAKS,0.320072933376,1.0,46.0,45 days 00:00:00.000000000,32499.0,1067.0,0.0,3.04905936519e-05,0.0
WDC WD3200BEKT,0.320072933376,1.0,46.0,45 days 00:00:00.000000000,4290.0,1074.0,0.0,3.04905936519e-05,0.0
WDC WD3200LPVX,0.320072933376,2.0,124.0,122 days 00:00:00.000000000,3046.0,2920.0,0.0,6.09811873037e-05,0.0
WDC WD40EFRX,4.00078703002,45.0,1170.0,1125 days 00:00:00.000000000,28361.0,26901.0,0.0,0.00137207671433,0.0
WDC WD5000AAJS,0.500107862016,1.0,46.0,45 days 00:00:00.000000000,11842.0,1076.0,0.0,3.04905936519e-05,0.0
WDC WD5000BPKT,0.500107862016,24.0,1104.0,1080 days 00:00:00.000000000,204953.0,25854.0,0.0,0.000731774247645,0.0
WDC WD5000LPVX,0.500107862016,38.0,667.0,629 days 00:00:00.000000000,16812.0,15066.0,0.0,0.00115864255877,0.0
WDC WD5002ABYS,0.500107862016,5.0,203.0,198 days 00:00:00.000000000,86665.0,4740.0,0.0,0.000152452968259,0.0
WDC WD5003ABYX,0.500107862016,1.0,46.0,45 days 00:00:00.000000000,4593.0,1079.0,0.0,3.04905936519e-05,0.0
WDC WD800AAJB,0.080026361856,23.0,1044.0,1030 days 00:00:00.000000000,648125.0,24152.0,0.0,0.000701283653993,0.0
WDC WD800AAJS,0.080026361856,30.0,1364.0,1342 days 00:00:00.000000000,522470.0,32109.0,0.0,0.000914717809556,0.0
WDC WD800BB,0.080026361856,56.0,2513.0,2480 days 00:00:00.000000000,3428644.0,59298.0,0.0,0.0017074732445,0.0
WDC WD800JB,0.080026361856,19.0,848.0,833 days 00:00:00.000000000,757689.0,19952.0,0.0,0.000579321279385,0.0
WDC WD800JD,0.080026361856,1.0,46.0,45 days 00:00:00.000000000,24536.0,1073.0,0.0,3.04905936519e-05,0.0
WDC WD800LB,0.080026361856,2.0,92.0,90 days 00:00:00.000000000,143989.0,2152.0,0.0,6.09811873037e-05,0.0
