model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
ST4000DX000,4.0,207.0,18428.0,18221 days 00:00:00.000000000,4937486.0,437180.0,20.0375131525,0.00287859824781,10.0
ST4000DX002,4.0,2.0,177.0,180 days 00:00:00.000000000,4538.0,4320.0,0.0,2.78125434571e-05,0.0
ST500LM012 HN,0.0,796.0,65825.0,65836 days 00:00:00.000000000,5927108.0,1481095.0,1.18290859128,0.0110693922959,2.0
ST6000DX000,6.0,1888.0,169927.0,-44044 days +00:25:26.290448384,20993807.0,4065391.0,1.07738714431,0.0262550410235,5.0
ST8000DM002,8.0,2754.0,35840.0,34059 days 00:00:00.000000000,1118526.0,804766.0,3.26554551261,0.0382978723404,3.0
ST9250315AS,0.0,54.0,4867.0,4825 days 00:00:00.000000000,1234979.0,117763.0,7.43866919151,0.000750938673342,1.0
ST9320325AS,0.0,24.0,2054.0,2030 days 00:00:00.000000000,492131.0,49655.0,17.6417279227,0.000333750521485,1.0
TOSHIBA DT01ACA300,3.0,47.0,4206.0,4159 days 00:00:00.000000000,1284857.0,99825.0,8.77535687453,0.000653594771242,1.0
TOSHIBA MD04ABA400V,4.0,146.0,13011.0,13140 days 00:00:00.000000000,1512101.0,315313.0,0.0,0.00203031567237,0.0
TOSHIBA MD04ABA500V,5.0,46.0,4095.0,4049 days 00:00:00.000000000,526272.0,97172.0,9.01494257605,0.000639688499513,1.0
TOSHIBA MQ01ABF050,0.0,23.0,178.0,155 days 00:00:00.000000000,5477.0,3725.0,0.0,0.000319844249757,0.0
WDC WD1001FALS,1.0,1.0,2.0,1 days 00:00:00.000000000,13587.0,24.0,0.0,1.39062717285e-05,0.0
WDC WD10EACS,1.0,47.0,307.0,1244 days 00:00:00.000000000,2739234.0,20309.0,0.0,0.000653594771242,0.0
WDC WD10EADS,1.0,185.0,1296.0,3848 days 00:00:00.000000000,10116100.0,80288.0,10.9107214029,0.00257266026978,1.0
WDC WD10EADX,1.0,7.0,50.0,196 days 00:00:00.000000000,173063.0,2747.0,0.0,9.73439020998e-05,0.0
WDC WD10EALS,1.0,1.0,6.0,58 days 00:00:00.000000000,28899.0,478.0,0.0,1.39062717285e-05,0.0
WDC WD10EARS,1.0,1.0,6.0,5 days 00:00:00.000000000,37983.0,120.0,0.0,1.39062717285e-05,0.0
WDC WD15EARS,1.0,1.0,6.0,5 days 00:00:00.000000000,44619.0,120.0,0.0,1.39062717285e-05,0.0
WDC WD1600AAJB,0.0,4.0,92.0,88 days 00:00:00.000000000,131099.0,2108.0,831.119544592,5.56250869142e-05,2.0
WDC WD1600AAJS,0.0,100.0,8609.0,8727 days 00:00:00.000000000,3316777.0,204163.0,17.1627572087,0.00139062717285,4.0
WDC WD1600BPVT,0.0,1.0,91.0,90 days 00:00:00.000000000,20991.0,2158.0,0.0,1.39062717285e-05,0.0
WDC WD20EFRX,2.0,151.0,12423.0,12313 days 00:00:00.000000000,1363834.0,294582.0,5.94741022873,0.00209984703101,2.0
WDC WD2500AAJB,0.0,1.0,63.0,62 days 00:00:00.000000000,31360.0,1479.0,0.0,1.39062717285e-05,0.0
WDC WD2500AAJS,0.0,3.0,273.0,270 days 00:00:00.000000000,70851.0,6471.0,0.0,4.17188151856e-05,0.0
WDC WD2500BEVT,0.0,1.0,91.0,90 days 00:00:00.000000000,23170.0,2153.0,0.0,1.39062717285e-05,0.0
WDC WD2500BPVT,0.0,8.0,696.0,720 days 00:00:00.000000000,216510.0,16500.0,0.0,0.000111250173828,0.0
WDC WD30EFRX,3.0,1086.0,96673.0,95587 days 00:00:00.000000000,19604453.0,2291459.0,4.58747025367,0.0151022110972,12.0
WDC WD3200AAJS,0.0,3.0,273.0,270 days 00:00:00.000000000,61981.0,6463.0,0.0,4.17188151856e-05,0.0
WDC WD3200AAKS,0.0,1.0,91.0,90 days 00:00:00.000000000,51963.0,2146.0,0.0,1.39062717285e-05,0.0
WDC WD3200BEKT,0.0,1.0,9.0,8 days 00:00:00.000000000,22000.0,192.0,4562.5,1.39062717285e-05,1.0
WDC WD3200BEKX,0.0,10.0,840.0,830 days 00:00:00.000000000,157562.0,19900.0,44.0201005025,0.000139062717285,1.0
WDC WD3200LPVX,0.0,1.0,91.0,90 days 00:00:00.000000000,20865.0,2158.0,0.0,1.39062717285e-05,0.0
WDC WD40EFRX,4.0,47.0,4186.0,4139 days 00:00:00.000000000,896330.0,99223.0,8.82859820808,0.000653594771242,1.0
WDC WD5000BPKT,0.0,24.0,2169.0,2160 days 00:00:00.000000000,671510.0,51616.0,0.0,0.000333750521485,0.0
WDC WD5000LPCX,0.0,26.0,152.0,126 days 00:00:00.000000000,8352.0,3011.0,0.0,0.000361563064942,0.0
WDC WD5000LPVX,0.0,325.0,27723.0,27502 days 00:00:00.000000000,4097503.0,659324.0,1.32863357014,0.00451953831178,1.0
WDC WD5002ABYS,0.0,5.0,376.0,398 days 00:00:00.000000000,183443.0,9099.0,96.2743158589,6.95313586427e-05,1.0
WDC WD5003ABYX,0.0,2.0,175.0,180 days 00:00:00.000000000,33521.0,3856.0,0.0,2.78125434571e-05,0.0
WDC WD60EFRX,6.0,458.0,41663.0,41205 days 00:00:00.000000000,6032715.0,987909.0,0.886721347816,0.00636907245168,1.0
WDC WD800AAJB,0.0,3.0,111.0,108 days 00:00:00.000000000,142233.0,2544.0,344.339622642,4.17188151856e-05,1.0
WDC WD800AAJS,0.0,14.0,460.0,446 days 00:00:00.000000000,499721.0,10691.0,1147.13310261,0.0001946878042,14.0
WDC WD800BB,0.0,1.0,27.0,26 days 00:00:00.000000000,67744.0,624.0,1403.84615385,1.39062717285e-05,1.0
WDC WD800JB,0.0,1.0,61.0,60 days 00:00:00.000000000,59759.0,1431.0,612.15932914,1.39062717285e-05,1.0
