model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
ST4000DM000,4.00078703002,29261.0,2273053.0,-60108 days +04:39:49.194932224,258539006.0,54820414.0,2.82836244177,0.496016409005,177.0
ST4000DX000,4.00078703002,214.0,19176.0,19343 days 00:00:00.000000000,4210653.0,464436.0,3.77231739142,0.00362761052346,2.0
ST500LM012 HN,0.500107862016,516.0,39208.0,39664 days 00:00:00.000000000,3229283.0,933563.0,0.0,0.00874694873881,0.0
ST6000DX000,6.00117512602,1886.0,170098.0,-42246 days +00:25:26.290448384,12795510.0,4112225.0,0.852093453058,0.0319704366694,4.0
ST9250315AS,0.250059350016,58.0,4898.0,4946 days 00:00:00.000000000,1079925.0,120134.0,51.0430019811,0.000983184160564,7.0
ST9320325AS,0.320072933376,24.0,1940.0,2107 days 00:00:00.000000000,391022.0,48088.0,18.2166028947,0.000406834825061,1.0
TOSHIBA DT01ACA300,3.00059298202,47.0,4155.0,4200 days 00:00:00.000000000,1089942.0,100844.0,0.0,0.000796718199078,0.0
TOSHIBA MD04ABA400V,4.00078703002,145.0,13195.0,13195 days 00:00:00.000000000,875473.0,316737.0,0.0,0.00245796040141,0.0
TOSHIBA MD04ABA500V,5.00098107802,45.0,4095.0,4095 days 00:00:00.000000000,329806.0,98284.0,0.0,0.000762815296989,0.0
WDC WD1001FALS,1.00020488602,2.0,33.0,63 days 00:00:00.000000000,38160.0,1146.0,0.0,3.39029020884e-05,0.0
WDC WD10EACS,1.00020488602,35.0,579.0,734 days 00:00:00.000000000,1882760.0,15100.0,0.0,0.000593300786547,0.0
WDC WD10EADS,1.00020488602,295.0,6874.0,9816 days 00:00:00.000000000,15517356.0,186544.0,18.7837721932,0.00500067805804,4.0
WDC WD10EADX,1.00020488602,8.0,254.0,404 days 00:00:00.000000000,192883.0,6973.0,0.0,0.000135611608354,0.0
WDC WD10EARS,1.00020488602,2.0,40.0,45 days 00:00:00.000000000,74375.0,1065.0,0.0,3.39029020884e-05,0.0
WDC WD10EARX,1.00020488602,2.0,47.0,47 days 00:00:00.000000000,52745.0,1127.0,0.0,3.39029020884e-05,0.0
WDC WD15EARS,1.50030191002,1.0,12.0,11 days 00:00:00.000000000,43338.0,263.0,0.0,1.69514510442e-05,0.0
WDC WD1600AAJB,0.160041885696,6.0,528.0,546 days 00:00:00.000000000,214712.0,12977.0,0.0,0.000101708706265,0.0
WDC WD1600AAJS,0.160041885696,100.0,8691.0,8795 days 00:00:00.000000000,2901758.0,209865.0,0.0,0.00169514510442,0.0
WDC WD1600BPVT,0.160041885696,2.0,173.0,174 days 00:00:00.000000000,31088.0,4174.0,209.870627695,3.39029020884e-05,1.0
WDC WD20EFRX,2.00039893402,137.0,11855.0,12035 days 00:00:00.000000000,856161.0,288636.0,9.1048933605,0.00232234879306,3.0
WDC WD2500AAJB,0.250059350016,1.0,90.0,91 days 00:00:00.000000000,27677.0,2180.0,0.0,1.69514510442e-05,0.0
WDC WD2500AAJS,0.250059350016,3.0,272.0,273 days 00:00:00.000000000,57766.0,6547.0,0.0,5.08543531326e-05,0.0
WDC WD2500BEVT,0.250059350016,1.0,90.0,91 days 00:00:00.000000000,18905.0,2175.0,0.0,1.69514510442e-05,0.0
WDC WD2500BPVT,0.250059350016,8.0,720.0,728 days 00:00:00.000000000,182393.0,17460.0,0.0,0.000135611608354,0.0
WDC WD30EFRX,3.00059298202,1102.0,95155.0,96091 days 00:00:00.000000000,15328597.0,2302617.0,4.94567702749,0.0186804990507,13.0
WDC WD3200AAJB,0.320072933376,2.0,180.0,182 days 00:00:00.000000000,52027.0,4364.0,0.0,3.39029020884e-05,0.0
WDC WD3200AAJS,0.320072933376,2.0,182.0,182 days 00:00:00.000000000,35556.0,4355.0,0.0,3.39029020884e-05,0.0
WDC WD3200AAKS,0.320072933376,1.0,90.0,91 days 00:00:00.000000000,47664.0,2152.0,0.0,1.69514510442e-05,0.0
WDC WD3200BEKT,0.320072933376,1.0,90.0,91 days 00:00:00.000000000,19628.0,2183.0,0.0,1.69514510442e-05,0.0
WDC WD3200BEKX,0.320072933376,12.0,1067.0,1076 days 00:00:00.000000000,140588.0,25809.0,33.9416482622,0.000203417412531,1.0
WDC WD3200LPVX,0.320072933376,1.0,91.0,91 days 00:00:00.000000000,16961.0,2182.0,0.0,1.69514510442e-05,0.0
WDC WD40EFRX,4.00078703002,47.0,4109.0,4107 days 00:00:00.000000000,709979.0,98495.0,8.89385247982,0.000796718199078,1.0
WDC WD5000BPKT,0.500107862016,24.0,2121.0,2184 days 00:00:00.000000000,569198.0,51518.0,0.0,0.000406834825061,0.0
WDC WD5000LPVX,0.500107862016,265.0,23136.0,23871 days 00:00:00.000000000,2831945.0,560245.0,1.56360163857,0.00449213452672,1.0
WDC WD5002ABYS,0.500107862016,5.0,450.0,455 days 00:00:00.000000000,163372.0,10912.0,0.0,8.4757255221e-05,0.0
WDC WD5003ABYX,0.500107862016,2.0,180.0,182 days 00:00:00.000000000,26294.0,3406.0,0.0,3.39029020884e-05,0.0
WDC WD60EFRX,6.00117512602,466.0,41671.0,41669 days 00:00:00.000000000,4162042.0,999361.0,7.01248097534,0.0078993761866,8.0
WDC WD800AAJB,0.080026361856,9.0,790.0,801 days 00:00:00.000000000,395433.0,18752.0,0.0,0.000152563059398,0.0
WDC WD800AAJS,0.080026361856,14.0,1254.0,1274 days 00:00:00.000000000,458174.0,30551.0,0.0,0.000237320314619,0.0
WDC WD800BB,0.080026361856,8.0,545.0,551 days 00:00:00.000000000,578266.0,13179.0,66.4693831095,0.000135611608354,1.0
WDC WD800JB,0.080026361856,6.0,427.0,432 days 00:00:00.000000000,326726.0,10355.0,169.193626268,0.000101708706265,2.0
WDC WD800JD,0.080026361856,1.0,90.0,91 days 00:00:00.000000000,39831.0,2177.0,0.0,1.69514510442e-05,0.0
WDC WD800LB,0.080026361856,1.0,90.0,91 days 00:00:00.000000000,88655.0,2184.0,0.0,1.69514510442e-05,0.0
