model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
HGST HDS724040ALE640,4.00078703002,42.0,3696.0,3780 days 00:00:00.000000000,287478.0,90525.0,0.0,0.00115273775216,0.0
HGST HMS5C4040ALE640,4.00078703002,1305.0,24647.0,23527 days 00:00:00.000000000,1138963.0,564671.0,1.55134582792,0.0358172087279,1.0
HGST HMS5C4040BLE640,4.00078703002,2888.0,176229.0,-38300 days +00:25:26.290448384,4360930.0,4182642.0,1.0471850089,0.0792644435296,5.0
Hitachi HDS5C3030ALA630,3.00059298202,4594.0,409281.0,-13731 days +00:50:52.580896768,86362147.0,9918079.0,0.176647110796,0.126087553177,2.0
Hitachi HDS5C3030BLE630,3.00059298202,1.0,91.0,90 days 00:00:00.000000000,11520.0,2160.0,0.0,2.74461369562e-05,0.0
Hitachi HDS5C4040ALE630,4.00078703002,2588.0,226479.0,15406 days 00:25:26.290448384,28554486.0,5492788.0,0.95689110885,0.0710306024427,6.0
Hitachi HDS722020ALA330,2.00039893402,4719.0,421926.0,-3367 days +00:50:52.580896768,139411328.0,10165152.0,1.12029805359,0.129518320296,13.0
Hitachi HDS723020BLA642,2.00039893402,10.0,900.0,900 days 00:00:00.000000000,134251.0,21592.0,0.0,0.000274461369562,0.0
Hitachi HDS723030ALA640,3.00059298202,1025.0,90919.0,91945 days 00:00:00.000000000,23192691.0,2206605.0,1.19096983828,0.0281322903801,3.0
Hitachi HDS723030BLE640,3.00059298202,10.0,906.0,900 days 00:00:00.000000000,97561.0,21597.0,0.0,0.000274461369562,0.0
Hitachi HDT721010SLA360,1.00020488602,1.0,69.0,68 days 00:00:00.000000000,45132.0,1626.0,0.0,2.74461369562e-05,0.0
Hitachi HDT725025VLA380,0.25,1.0,90.0,90 days 00:00:00.000000000,43853.0,2160.0,0.0,2.74461369562e-05,0.0
SAMSUNG HD154UI,1.50030191002,3.0,273.0,270 days 00:00:00.000000000,23403.0,6463.0,0.0,8.23384108687e-05,0.0
ST1500DL001,1.50030191002,1.0,91.0,90 days 00:00:00.000000000,13395.0,2155.0,0.0,2.74461369562e-05,0.0
ST1500DL003,1.50030191002,45.0,3767.0,3735 days 00:00:00.000000000,533516.0,89135.0,29.4833679251,0.00123507616303,3.0
ST1500DM003,1.50030191002,4.0,269.0,265 days 00:00:00.000000000,48972.0,6345.0,0.0,0.000109784547825,0.0
ST2000DL001,2.00039893402,2.0,182.0,180 days 00:00:00.000000000,19107.0,4320.0,0.0,5.48922739124e-05,0.0
ST2000DL003,2.00039893402,2.0,182.0,180 days 00:00:00.000000000,15683.0,4320.0,0.0,5.48922739124e-05,0.0
ST2000DM001,2.00039893402,3.0,156.0,153 days 00:00:00.000000000,35699.0,3684.0,237.785016287,8.23384108687e-05,1.0
ST2000VN000,2.00039893402,4.0,364.0,360 days 00:00:00.000000000,31198.0,8628.0,0.0,0.000109784547825,0.0
ST250LM004 HN,0.250059350016,37.0,3170.0,3187 days 00:00:00.000000000,320896.0,76446.0,11.4590691468,0.00101550706738,1.0
ST250LT007,0.250059350016,9.0,541.0,539 days 00:00:00.000000000,78314.0,13092.0,66.9110907424,0.000247015232606,1.0
ST3000DM001,3.00059298202,4112.0,355341.0,-71261 days +00:50:52.580896768,68353978.0,8538274.0,31.3946354966,0.112858515164,306.0
ST31500341AS,1.50030191002,423.0,33981.0,33681 days 00:00:00.000000000,15816060.0,806111.0,27.1674744545,0.0116097159325,25.0
ST31500541AS,1.50030191002,1794.0,155299.0,-59934 days +00:25:26.290448384,68144397.0,3679116.0,9.04782561898,0.0492383696995,38.0
ST3160316AS,0.160041885696,64.0,5718.0,5760 days 00:00:00.000000000,1567400.0,138214.0,0.0,0.0017565527652,0.0
ST3160318AS,0.160041885696,52.0,4661.0,4680 days 00:00:00.000000000,1567089.0,112310.0,0.0,0.00142719912172,0.0
ST32000542AS,2.00039893402,214.0,16266.0,16052 days 00:00:00.000000000,4348597.0,385489.0,9.08975353382,0.00587347330863,4.0
ST320005XXXX,2.00039893402,6.0,312.0,306 days 00:00:00.000000000,192284.0,7359.0,595.189563799,0.000164676821737,5.0
ST320LT007,0.320072933376,94.0,8244.0,8312 days 00:00:00.000000000,1036727.0,202141.0,4.33360871867,0.00257993687389,1.0
ST33000651AS,3.00059298202,329.0,25891.0,26112 days 00:00:00.000000000,6191662.0,625919.0,5.59816845311,0.0090297790586,4.0
ST4000DM000,4.00078703002,9661.0,841264.0,-11470 days +01:41:45.161793536,50176159.0,20195916.0,2.03862998836,0.265157129134,47.0
ST4000DX000,4.00078703002,179.0,16069.0,16110 days 00:00:00.000000000,1868934.0,386421.0,0.0,0.00491285851516,0.0
ST500LM012 HN,0.500107862016,4.0,225.0,222 days 00:00:00.000000000,6134.0,5327.0,0.0,0.000109784547825,0.0
ST9250315AS,0.250059350016,64.0,5739.0,5720 days 00:00:00.000000000,343423.0,140338.0,0.0,0.0017565527652,0.0
ST9320325AS,0.320072933376,24.0,2138.0,2136 days 00:00:00.000000000,76233.0,52456.0,16.6997102333,0.000658707286949,1.0
TOSHIBA DT01ACA300,3.00059298202,58.0,5246.0,5220 days 00:00:00.000000000,604485.0,125270.0,0.0,0.00159187594346,0.0
WDC WD1001FALS,1.00020488602,2.0,182.0,180 days 00:00:00.000000000,18485.0,4227.0,0.0,5.48922739124e-05,0.0
WDC WD10EACS,1.00020488602,107.0,6898.0,6966 days 00:00:00.000000000,4507054.0,152266.0,0.0,0.00293673665432,0.0
WDC WD10EADS,1.00020488602,529.0,44342.0,44286 days 00:00:00.000000000,21360423.0,984262.0,3.5600277162,0.0145190064498,4.0
WDC WD10EADX,1.00020488602,28.0,2212.0,2241 days 00:00:00.000000000,285149.0,51597.0,0.0,0.000768491834774,0.0
WDC WD10EALS,1.00020488602,1.0,91.0,90 days 00:00:00.000000000,24746.0,2112.0,0.0,2.74461369562e-05,0.0
WDC WD10EARS,1.00020488602,5.0,446.0,450 days 00:00:00.000000000,119256.0,10579.0,0.0,0.000137230684781,0.0
WDC WD10EARX,1.00020488602,3.0,270.0,270 days 00:00:00.000000000,47349.0,6428.0,0.0,8.23384108687e-05,0.0
WDC WD15EARS,1.50030191002,1.0,91.0,90 days 00:00:00.000000000,32153.0,2140.0,0.0,2.74461369562e-05,0.0
WDC WD1600AAJB,0.160041885696,9.0,783.0,794 days 00:00:00.000000000,183516.0,18823.0,46.538808904,0.000247015232606,1.0
WDC WD1600AAJS,0.160041885696,121.0,10387.0,10468 days 00:00:00.000000000,2244974.0,249833.0,17.5317111831,0.0033209825717,5.0
WDC WD1600BPVT,0.160041885696,4.0,284.0,280 days 00:00:00.000000000,17824.0,6715.0,130.454206999,0.000109784547825,1.0
WDC WD20EFRX,2.00039893402,7.0,503.0,507 days 00:00:00.000000000,12223.0,12149.0,0.0,0.000192122958694,0.0
WDC WD2500AAJB,0.250059350016,2.0,182.0,180 days 00:00:00.000000000,21313.0,4307.0,0.0,5.48922739124e-05,0.0
WDC WD2500AAJS,0.250059350016,3.0,193.0,197 days 00:00:00.000000000,20212.0,4724.0,0.0,8.23384108687e-05,0.0
WDC WD2500BEVT,0.250059350016,1.0,87.0,90 days 00:00:00.000000000,5949.0,2138.0,0.0,2.74461369562e-05,0.0
WDC WD2500BPVT,0.250059350016,9.0,810.0,810 days 00:00:00.000000000,87799.0,19412.0,0.0,0.000247015232606,0.0
WDC WD30EFRX,3.00059298202,800.0,61846.0,62057 days 00:00:00.000000000,3851619.0,1486429.0,9.42931011168,0.021956909565,16.0
WDC WD30EZRS,3.00059298202,2.0,14.0,12 days 00:00:00.000000000,29801.0,287.0,0.0,5.48922739124e-05,0.0
WDC WD30EZRX,3.00059298202,87.0,339.0,252 days 00:00:00.000000000,1307957.0,6021.0,0.0,0.00238781391519,0.0
WDC WD3200AAJB,0.320072933376,3.0,270.0,270 days 00:00:00.000000000,43279.0,6460.0,0.0,8.23384108687e-05,0.0
WDC WD3200AAJS,0.320072933376,5.0,449.0,450 days 00:00:00.000000000,43006.0,10733.0,0.0,0.000137230684781,0.0
WDC WD3200AAKS,0.320072933376,1.0,91.0,90 days 00:00:00.000000000,34657.0,2134.0,0.0,2.74461369562e-05,0.0
WDC WD3200BEKT,0.320072933376,1.0,91.0,90 days 00:00:00.000000000,6466.0,2152.0,0.0,2.74461369562e-05,0.0
WDC WD3200LPVX,0.320072933376,2.0,180.0,180 days 00:00:00.000000000,7410.0,4315.0,0.0,5.48922739124e-05,0.0
WDC WD40EFRX,4.00078703002,45.0,4095.0,4050 days 00:00:00.000000000,126535.0,97085.0,0.0,0.00123507616303,0.0
WDC WD5000AAJS,0.500107862016,1.0,91.0,90 days 00:00:00.000000000,13303.0,1436.0,0.0,2.74461369562e-05,0.0
WDC WD5000BPKT,0.500107862016,24.0,2147.0,2160 days 00:00:00.000000000,257054.0,51526.0,0.0,0.000658707286949,0.0
WDC WD5000LPVX,0.500107862016,122.0,6865.0,6825 days 00:00:00.000000000,184159.0,162082.0,0.0,0.00334842870866,0.0
WDC WD5002ABYS,0.500107862016,6.0,451.0,455 days 00:00:00.000000000,111297.0,10905.0,0.0,0.000164676821737,0.0
WDC WD5003ABYX,0.500107862016,1.0,87.0,90 days 00:00:00.000000000,6770.0,2154.0,0.0,2.74461369562e-05,0.0
WDC WD800AAJB,0.080026361856,23.0,1873.0,1871 days 00:00:00.000000000,692730.0,43802.0,19.9990867997,0.000631261149993,1.0
WDC WD800AAJS,0.080026361856,30.0,2660.0,2665 days 00:00:00.000000000,587024.0,63833.0,13.7233092601,0.000823384108687,1.0
WDC WD800BB,0.080026361856,56.0,4682.0,4677 days 00:00:00.000000000,3540317.0,109697.0,15.9712663063,0.00153698366955,2.0
WDC WD800JB,0.080026361856,19.0,1701.0,1688 days 00:00:00.000000000,798111.0,39597.0,0.0,0.000521476602168,0.0
WDC WD800JD,0.080026361856,1.0,87.0,90 days 00:00:00.000000000,26710.0,2150.0,0.0,2.74461369562e-05,0.0
