model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
WDC WD2500AAJB,0.0,1.0,91.0,90 days 00:00:00.000000000,29856.0,2155.0,0.0,1.56069544589e-05,0.0
WDC WD2500AAJS,0.0,3.0,273.0,270 days 00:00:00.000000000,64308.0,6470.0,0.0,4.68208633767e-05,0.0
WDC WD2500BEVT,0.0,1.0,89.0,90 days 00:00:00.000000000,20993.0,2064.0,0.0,1.56069544589e-05,0.0
WDC WD2500BPVT,0.0,8.0,727.0,720 days 00:00:00.000000000,199818.0,17233.0,0.0,0.000124855635671,0.0
WDC WD30EFRX,3.0,1066.0,95434.0,94369 days 00:00:00.000000000,17234122.0,2261181.0,3.87408172986,0.0166370134532,10.0
WDC WD3200AAJB,0.0,2.0,158.0,156 days 00:00:00.000000000,55811.0,3738.0,234.349919743,3.12139089178e-05,1.0
WDC WD3200AAJS,0.0,3.0,197.0,194 days 00:00:00.000000000,55447.0,4640.0,0.0,4.68208633767e-05,0.0
WDC WD3200AAKS,0.0,1.0,90.0,90 days 00:00:00.000000000,49793.0,2105.0,0.0,1.56069544589e-05,0.0
WDC WD3200BEKT,0.0,1.0,90.0,90 days 00:00:00.000000000,21785.0,2133.0,0.0,1.56069544589e-05,0.0
WDC WD3200BEKX,0.0,11.0,962.0,951 days 00:00:00.000000000,151071.0,22790.0,38.4379113646,0.000171676499048,1.0
WDC WD3200LPVX,0.0,1.0,72.0,90 days 00:00:00.000000000,18683.0,1698.0,0.0,1.56069544589e-05,0.0
WDC WD40EFRX,4.0,46.0,4186.0,4140 days 00:00:00.000000000,795974.0,99195.0,0.0,0.00071791990511,0.0
WDC WD5000BPKT,0.0,24.0,2077.0,2160 days 00:00:00.000000000,619320.0,49546.0,0.0,0.000374566907014,0.0
WDC WD5000LPVX,0.0,296.0,25389.0,25136 days 00:00:00.000000000,3432258.0,601327.0,2.9135561849,0.00461965851984,2.0
WDC WD5002ABYS,0.0,5.0,453.0,450 days 00:00:00.000000000,174225.0,10733.0,0.0,7.80347722945e-05,0.0
WDC WD5003ABYX,0.0,2.0,182.0,180 days 00:00:00.000000000,30421.0,4312.0,0.0,3.12139089178e-05,0.0
WDC WD60EFRX,6.0,464.0,41678.0,41214 days 00:00:00.000000000,5093563.0,987575.0,5.32212743336,0.00724162686893,6.0
WDC WD800AAJB,0.0,7.0,499.0,492 days 00:00:00.000000000,319059.0,11515.0,76.0746851932,0.000109248681212,1.0
WDC WD800AAJS,0.0,14.0,1273.0,1260 days 00:00:00.000000000,488697.0,30188.0,0.0,0.000218497362425,0.0
WDC WD800BB,0.0,5.0,397.0,392 days 00:00:00.000000000,404199.0,9367.0,374.079214263,7.80347722945e-05,4.0
WDC WD800JB,0.0,4.0,323.0,319 days 00:00:00.000000000,224921.0,7634.0,344.249410532,6.24278178356e-05,3.0
WDC WD800JD,0.0,1.0,84.0,83 days 00:00:00.000000000,41838.0,1983.0,441.754916793,1.56069544589e-05,1.0
WDC WD800LB,0.0,1.0,76.0,75 days 00:00:00.000000000,90477.0,1798.0,487.208008899,1.56069544589e-05,1.0
