model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
ST9320325AS,0.0,23.0,2116.0,2093 days 00:00:00.000000000,526909.0,51176.0,0.0,0.000308418483654,0.0
TOSHIBA DT01ACA300,3.0,46.0,4232.0,4186 days 00:00:00.000000000,1366947.0,100466.0,0.0,0.000616836967308,0.0
TOSHIBA MD04ABA400V,4.0,146.0,13432.0,13286 days 00:00:00.000000000,1834412.0,318816.0,0.0,0.00195778689624,0.0
TOSHIBA MD04ABA500V,5.0,45.0,4140.0,4095 days 00:00:00.000000000,615962.0,98260.0,0.0,0.000603427468018,0.0
TOSHIBA MQ01ABF050,0.0,58.0,3482.0,3424 days 00:00:00.000000000,101175.0,82150.0,0.0,0.000777750958779,0.0
WDC WD1000FYPS,1.0,1.0,1.0,0 days 00:00:00.000000000,30393.0,0.0,NaN,1.34094992893e-05,0.0
WDC WD1001FALS,1.0,1.0,3.0,2 days 00:00:00.000000000,13861.0,48.0,0.0,1.34094992893e-05,0.0
WDC WD10EACS,1.0,35.0,243.0,502 days 00:00:00.000000000,2031300.0,7177.0,0.0,0.000469332475125,0.0
WDC WD10EADS,1.0,173.0,1373.0,2582 days 00:00:00.000000000,9266525.0,42187.0,0.0,0.00231984337705,0.0
WDC WD10EADX,1.0,7.0,81.0,181 days 00:00:00.000000000,178002.0,2936.0,0.0,9.38664950251e-05,0.0
WDC WD10EALS,1.0,1.0,4.0,61 days 00:00:00.000000000,29193.0,106.0,0.0,1.34094992893e-05,0.0
WDC WD10EARS,1.0,2.0,25.0,63 days 00:00:00.000000000,75948.0,1048.0,0.0,2.68189985786e-05,0.0
WDC WD10EARX,1.0,1.0,1.0,0 days 00:00:00.000000000,27257.0,0.0,NaN,1.34094992893e-05,0.0
WDC WD15EARS,1.0,1.0,2.0,1 days 00:00:00.000000000,44661.0,24.0,0.0,1.34094992893e-05,0.0
WDC WD1600AAJS,0.0,97.0,8148.0,8131 days 00:00:00.000000000,3396840.0,193295.0,9.063866111384154,0.00130072143106,2.0
WDC WD1600BPVT,0.0,1.0,92.0,91 days 00:00:00.000000000,23196.0,2181.0,0.0,1.34094992893e-05,0.0
WDC WD20EFRX,2.0,138.0,5998.0,5898 days 00:00:00.000000000,1401423.0,141075.0,0.0,0.00185051090192,0.0
WDC WD2500AAJS,0.0,3.0,276.0,273 days 00:00:00.000000000,77466.0,6544.0,0.0,4.02284978679e-05,0.0
WDC WD2500BEVT,0.0,1.0,92.0,91 days 00:00:00.000000000,25371.0,2176.0,0.0,1.34094992893e-05,0.0
WDC WD2500BPVT,0.0,8.0,736.0,728 days 00:00:00.000000000,234150.0,17450.0,0.0,0.000107275994314,0.0
WDC WD30EFRX,3.0,1087.0,99063.0,97976 days 00:00:00.000000000,21904207.0,2348666.0,2.2378660907936676,0.0145761257275,6.0
WDC WD3200AAJS,0.0,3.0,276.0,273 days 00:00:00.000000000,68586.0,6533.0,0.0,4.02284978679e-05,0.0
WDC WD3200AAKS,0.0,1.0,42.0,41 days 00:00:00.000000000,52950.0,962.0,0.0,1.34094992893e-05,0.0
WDC WD3200BEKX,0.0,9.0,828.0,819 days 00:00:00.000000000,172479.0,19632.0,0.0,0.000120685493604,0.0
WDC WD3200LPVX,0.0,1.0,92.0,91 days 00:00:00.000000000,23071.0,2183.0,0.0,1.34094992893e-05,0.0
WDC WD40EFRX,4.0,46.0,4232.0,4186 days 00:00:00.000000000,978202.0,100362.0,0.0,0.000616836967308,0.0
WDC WD5000BPKT,0.0,24.0,2205.0,2184 days 00:00:00.000000000,724445.0,52358.0,0.0,0.000321827982943,0.0
WDC WD5000LPCX,0.0,47.0,3390.0,3343 days 00:00:00.000000000,96118.0,80139.0,0.0,0.000630246466597,0.0
WDC WD5000LPVX,0.0,329.0,29878.0,29605 days 00:00:00.000000000,4800238.0,709764.0,1.2342130623700271,0.00441172526618,1.0
WDC WD5002ABYS,0.0,4.0,285.0,281 days 00:00:00.000000000,156512.0,6737.0,0.0,5.36379971572e-05,0.0
WDC WD5003ABYX,0.0,2.0,184.0,182 days 00:00:00.000000000,37933.0,4364.0,0.0,2.68189985786e-05,0.0
WDC WD60EFRX,6.0,464.0,41965.0,41501 days 00:00:00.000000000,7029211.0,994910.0,11.446261470886814,0.00622200767023,13.0
