serial_number,n_obs,failure,runtime_min,runtime_max,uptime
5XW004AJ,551,0.0,27847.0,41076.0,13229.0
5XW004Q0,722,0.0,35732.0,53330.0,17598.0
5XW008MX,722,0.0,35733.0,53330.0,17597.0
5XW00B95,673,0.0,33311.0,49660.0,16349.0
5XW00EY9,546,0.0,37675.0,50777.0,13102.0
5XW00F4P,546,0.0,36479.0,49583.0,13104.0
5XW00F5X,739,0.0,33910.0,51909.0,17999.0
5XW00J2Z,682,0.0,32544.0,50194.0,17650.0
5XW00K1P,718,0.0,36899.0,54516.0,17617.0
5XW00L6T,718,0.0,31037.0,48653.0,17616.0
5XW00R5X,699,0.0,35243.0,52362.0,17119.0
5XW00S80,707,0.0,35263.0,52370.0,17107.0
5XW00SQX,718,0.0,36902.0,54520.0,17618.0
5XW00T9F,718,0.0,36907.0,54524.0,17617.0
5XW00TCN,545,0.0,37572.0,50658.0,13086.0
5XW00TH4,469,0.0,35732.0,46992.0,11260.0
5XW00W79,671,0.0,35730.0,52133.0,16403.0
5XW00WMG,699,0.0,35243.0,52362.0,17119.0
5XW0132R,734,0.0,28421.0,46276.0,17855.0
5XW014S9,469,0.0,35730.0,46990.0,11260.0
5XW015QG,734,0.0,33919.0,51775.0,17856.0
5XW018N2,707,0.0,33722.0,50827.0,17105.0
5XW0190E,545,0.0,37466.0,50550.0,13084.0
5XW01B7T,722,0.0,35730.0,53326.0,17596.0
5XW01DHS,722,0.0,35705.0,53302.0,17597.0
5XW01FK4,452,0.0,8231.0,19694.0,11463.0
5XW01P66,541,0.0,11777.0,25823.0,14046.0
5XW01QQ4,699,0.0,35242.0,52359.0,17117.0
5XW01RTZ,722,0.0,35729.0,53325.0,17596.0
5XW020EB,699,0.0,35249.0,52368.0,17119.0
5XW0210A,707,0.0,35262.0,52368.0,17106.0
5XW027F6,841,0.0,36954.0,57234.0,20280.0
5XW029ZZ,657,0.0,37938.0,54061.0,16123.0
5XW02ABD,340,0.0,30099.0,38823.0,8724.0
5XW02AJN,718,0.0,36901.0,54517.0,17616.0
5XW02ANJ,396,0.0,37300.0,46879.0,9579.0
5XW02BHJ,599,0.0,33388.0,49571.0,16183.0
5XW02BL4,699,0.0,35244.0,52363.0,17119.0
5XW02F2N,84,1.0,35256.0,37248.0,1992.0
5XW02G00,707,0.0,35260.0,52364.0,17104.0
5XW02GRJ,651,0.0,36886.0,52795.0,15909.0
5XW02HEA,671,0.0,35732.0,52136.0,16404.0
5XW02HTX,656,0.0,37792.0,53919.0,16127.0
5XW02HVD,545,0.0,37555.0,50629.0,13074.0
5XW02HWT,546,0.0,37665.0,50767.0,13102.0
5XW02J68,547,0.0,36948.0,50073.0,13125.0
5XW02K5D,645,0.0,36549.0,52309.0,15760.0
5XW02K9C,547,0.0,37126.0,50257.0,13131.0
5XW02L6V,797,0.0,37792.0,57989.0,20197.0
5XW02LPQ,718,0.0,36900.0,54518.0,17618.0
5XW02M1E,545,0.0,37562.0,50638.0,13076.0
5XW02M67,546,0.0,37664.0,50765.0,13101.0
5XW02MT9,545,0.0,37574.0,50660.0,13086.0
5XW02MVJ,544,0.0,37649.0,50708.0,13059.0
5XW02N38,547,0.0,36955.0,50080.0,13125.0
5XW02N56,657,0.0,37941.0,54066.0,16125.0
5XW02P18,671,0.0,35729.0,52133.0,16404.0
5XW02PS6,722,0.0,35705.0,53302.0,17597.0
5XW02PTV,722,0.0,35733.0,53330.0,17597.0
5XW02PV6,722,0.0,35699.0,53296.0,17597.0
5XW02TY5,438,1.0,35259.0,45816.0,10557.0
5XW02V7V,722,0.0,35705.0,53302.0,17597.0
5XW02WBK,551,0.0,36573.0,49803.0,13230.0
5XW02WM1,651,0.0,36590.0,52498.0,15908.0
5XW02X5G,544,0.0,30094.0,43155.0,13061.0
5XW02XF3,657,0.0,37940.0,54066.0,16126.0
5XW02XG3,673,0.0,36253.0,52599.0,16346.0
5XW02XH0,530,0.0,36254.0,49188.0,12934.0
5XW02XH3,841,0.0,36956.0,57236.0,20280.0
5XW02XKG,544,0.0,37784.0,50844.0,13060.0
5XW02YCC,547,0.0,36946.0,50071.0,13125.0
5XW02YS4,656,0.0,37792.0,53919.0,16127.0
5XW02Z9K,545,0.0,37466.0,50549.0,13083.0
5XW02ZHN,545,0.0,37464.0,50548.0,13084.0
5XW02ZK5,545,0.0,37467.0,50550.0,13083.0
5XW02ZM6,841,0.0,36943.0,57222.0,20279.0
5XW030B6,722,0.0,35705.0,53302.0,17597.0
5XW031SZ,546,0.0,36937.0,50040.0,13103.0
5XW031YY,26,0.0,12745.0,13346.0,601.0
5XW0320K,516,0.0,37937.0,50324.0,12387.0
5XW0323C,306,1.0,37557.0,44899.0,7342.0
5XW0325M,283,0.0,37291.0,44282.0,6991.0
5XW033AT,546,0.0,36936.0,50041.0,13105.0
5XW033LA,722,0.0,35732.0,53329.0,17597.0
5XW03400,671,0.0,35737.0,52141.0,16404.0
5XW034RW,316,0.0,37303.0,45057.0,7754.0
5XW03565,293,1.0,37572.0,44580.0,7008.0
5XW0356A,673,0.0,36263.0,52610.0,16347.0
5XW035DS,289,0.0,37303.0,44306.0,7003.0
5XW035GS,673,0.0,36262.0,52609.0,16347.0
5XW035WJ,474,0.0,37300.0,48678.0,11378.0
5XW0362M,657,0.0,37938.0,54061.0,16123.0
5XW0365Q,547,0.0,36949.0,50075.0,13126.0
5XW03685,544,0.0,37644.0,50704.0,13060.0
5XW036GM,718,0.0,36909.0,54527.0,17618.0
5XW03788,546,0.0,37675.0,50776.0,13101.0
5XW037FE,671,0.0,35729.0,52132.0,16403.0
5XW038YF,478,0.0,35732.0,47209.0,11477.0
5XW0398Q,133,1.0,37571.0,40735.0,3164.0
5XW039EA,546,0.0,37664.0,50766.0,13102.0
5XW039HT,651,0.0,36879.0,52786.0,15907.0
5XW039L7,545,0.0,37450.0,50534.0,13084.0
5XW039NE,651,0.0,36896.0,52804.0,15908.0
5XW039P7,651,0.0,36895.0,52803.0,15908.0
