serial_number,n_obs,failure,runtime_min,runtime_max,uptime
S2ZYJ9AF511154,696,0.0,31.0,16978.0,16947.0
S2ZYJ9AF511158,776,0.0,52.0,18854.0,18802.0
S2ZYJ9AF511163,794,0.0,123.0,19203.0,19080.0
S2ZYJ9AF511164,778,0.0,539.0,18786.0,18247.0
S2ZYJ9AFA09100,399,0.0,173.0,9845.0,9672.0
S2ZYJ9AFA09101,410,0.0,192.0,10319.0,10127.0
S2ZYJ9AFA09494,490,0.0,223.0,11983.0,11760.0
S2ZYJ9AFA09502,473,0.0,97.0,11689.0,11592.0
S2ZYJ9AFA09504,490,0.0,152.0,11912.0,11760.0
S2ZYJ9AFA09507,480,0.0,73.0,11678.0,11605.0
S2ZYJ9AFA09508,483,0.0,13.0,11630.0,11617.0
S2ZYJ9AFA09509,488,0.0,30.0,11959.0,11929.0
S2ZYJ9AFA09510,399,1.0,518.0,10314.0,9796.0
S2ZYJ9AFA09511,451,0.0,53.0,10877.0,10824.0
S2ZYJ9AFA09512,464,1.0,516.0,12033.0,11517.0
S2ZYJ9AFA09513,482,1.0,533.0,12123.0,11590.0
S2ZYJ9AFA09514,464,1.0,518.0,12016.0,11498.0
S2ZYJ9AFA09515,483,0.0,25.0,11642.0,11617.0
S2ZYJ9AFA09516,455,0.0,569.0,11489.0,10920.0
S2ZYJ9AFA09517,456,1.0,493.0,11460.0,10967.0
S2ZYJ9AFA09518,401,1.0,577.0,10597.0,10020.0
S2ZYJ9AFA09519,461,1.0,531.0,12032.0,11501.0
S2ZYJ9AFA09520,461,2.0,28.0,11449.0,11421.0
S2ZYJ9AFA09521,494,0.0,528.0,12455.0,11927.0
S2ZYJ9AFA09522,402,1.0,531.0,10627.0,10096.0
S2ZYJ9AFA09523,436,0.0,380.0,10893.0,10513.0
S2ZYJ9AFA09524,476,1.0,527.0,11979.0,11452.0
S2ZYJ9AFA09525,445,1.0,519.0,11508.0,10989.0
S2ZYJ9AFA09526,426,1.0,553.0,11020.0,10467.0
S2ZYJ9AFA09527,471,1.0,518.0,11856.0,11338.0
S2ZYJ9AFA09528,476,1.0,500.0,11970.0,11470.0
S2ZYJ9AFA09529,483,1.0,459.0,12128.0,11669.0
S2ZYJ9AFA09530,426,1.0,532.0,10999.0,10467.0
S2ZYJ9AFA09531,51,1.0,579.0,2036.0,1457.0
S2ZYJ9AFA09533,437,0.0,352.0,10864.0,10512.0
S2ZYJ9AFA09535,527,0.0,772.0,13419.0,12647.0
S2ZYJ9AFB16893,604,0.0,49.0,14954.0,14905.0
S2ZYJ9AFB16896,636,0.0,17.0,15473.0,15456.0
S2ZYJ9AFB16898,624,0.0,86.0,15395.0,15309.0
S2ZYJ9AFB16900,624,0.0,138.0,12762.0,12624.0
S2ZYJ9AFB16901,647,0.0,26.0,15555.0,15529.0
S2ZYJ9AFB16902,581,0.0,74.0,14956.0,14882.0
S2ZYJ9AFB16903,526,0.0,29.0,12869.0,12840.0
S2ZYJ9AFB16904,291,0.0,8233.0,15189.0,6956.0
S2ZYJ9AFB16905,652,0.0,73.0,15745.0,15672.0
S2ZYJ9AFB16907,668,0.0,177.0,16207.0,16030.0
S2ZYJ9AFB16908,624,0.0,96.0,14827.0,14731.0
S2ZYJ9AFB16909,611,0.0,101.0,14904.0,14803.0
S2ZYJ9BF508119,811,0.0,154.0,16861.0,16707.0
S2ZYJ9BF508122,820,0.0,150.0,17645.0,17495.0
S2ZYJ9BF508124,775,0.0,144.0,19126.0,18982.0
S2ZYJ9BF508128,828,0.0,101.0,20020.0,19919.0
S2ZYJ9BF508129,820,0.0,99.0,15802.0,15703.0
S2ZYJ9BF508130,831,0.0,80.0,16180.0,16100.0
S2ZYJ9BF508131,806,0.0,106.0,17792.0,17686.0
S2ZYJ9BF508132,815,0.0,148.0,17429.0,17281.0
S2ZYJ9BF508133,717,0.0,2846.0,20053.0,17207.0
S2ZYJ9BF508135,802,0.0,152.0,19512.0,19360.0
S2ZYJ9BF508136,815,0.0,36.0,16214.0,16178.0
S2ZYJ9BF508138,807,0.0,52.0,19444.0,19392.0
S2ZYJ9BF508139,798,0.0,150.0,19902.0,19752.0
S2ZYJ9BF508140,820,0.0,224.0,19924.0,19700.0
S2ZYJ9BF508141,795,0.0,270.0,19543.0,19273.0
S2ZYJ9BF508142,820,0.0,184.0,15886.0,15702.0
S2ZYJ9BF508143,814,0.0,169.0,18430.0,18261.0
S2ZYJ9BF508144,822,0.0,152.0,17695.0,17543.0
S2ZYJ9BF508145,807,0.0,52.0,19444.0,19392.0
S2ZYJ9BF508146,820,0.0,47.0,16079.0,16032.0
S2ZYJ9BF508147,807,0.0,54.0,17718.0,17664.0
S2ZYJ9BF508148,814,0.0,32.0,19616.0,19584.0
S2ZYJ9BF508149,806,0.0,179.0,19400.0,19221.0
S2ZYJ9BF508150,792,0.0,144.0,19464.0,19320.0
S2ZYJ9BF508152,807,0.0,126.0,19515.0,19389.0
S2ZYJ9BF508154,810,0.0,178.0,19882.0,19704.0
S2ZYJ9BF508155,820,0.0,178.0,16737.0,16559.0
S2ZYJ9BF509500,844,0.0,80.0,20360.0,20280.0
S2ZYJ9BF509516,839,0.0,77.0,20765.0,20688.0
S2ZYJ9BF509521,663,0.0,149.0,19489.0,19340.0
S2ZYJ9BF509522,861,0.0,28.0,15917.0,15889.0
S2ZYJ9BF509526,743,0.0,1889.0,20529.0,18640.0
S2ZYJ9BF509528,781,0.0,127.0,20000.0,19873.0
S2ZYJ9BF509529,861,0.0,27.0,20715.0,20688.0
S2ZYJ9BF509530,840,0.0,33.0,17700.0,17667.0
S2ZYJ9BF509531,704,0.0,103.0,17036.0,16933.0
S2ZYJ9BF509532,835,0.0,51.0,20110.0,20059.0
S2ZYJ9BF509533,849,0.0,124.0,15921.0,15797.0
S2ZYJ9BF509534,819,0.0,149.0,20645.0,20496.0
S2ZYJ9BF509535,768,0.0,148.0,20641.0,20493.0
S2ZYJ9BF509536,846,0.0,102.0,16186.0,16084.0
S2ZYJ9BF509537,819,0.0,57.0,17742.0,17685.0
S2ZYJ9BF509538,853,0.0,53.0,20550.0,20497.0
S2ZYJ9BF509539,839,0.0,154.0,16189.0,16035.0
S2ZYJ9BF509540,842,0.0,26.0,20713.0,20687.0
S2ZYJ9BF509542,803,0.0,171.0,19685.0,19514.0
S2ZYJ9BF509543,853,0.0,124.0,19874.0,19750.0
S2ZYJ9BF509544,861,0.0,34.0,15922.0,15888.0
S2ZYJ9BF509545,858,0.0,27.0,18257.0,18230.0
S2ZYJ9BF509546,840,0.0,55.0,20743.0,20688.0
S2ZYJ9BF509547,824,0.0,127.0,20047.0,19920.0
S2ZYJ9BF509548,829,0.0,172.0,17742.0,17570.0
S2ZYJ9BF509549,849,0.0,124.0,19903.0,19779.0
S2ZYJ9BF509550,869,0.0,36.0,19448.0,19412.0
S2ZYJ9BF509556,813,0.0,48.0,17698.0,17650.0
S2ZYJ9BF515128,806,0.0,46.0,19414.0,19368.0
S2ZYJ9BF515133,785,0.0,69.0,18908.0,18839.0
S2ZYJ9BF515137,44,0.0,28.0,1057.0,1029.0
S2ZYJ9BF515148,777,0.0,53.0,18724.0,18671.0
S2ZYJ9BF515150,785,0.0,102.0,18941.0,18839.0
S2ZYJ9BF515151,794,0.0,188.0,17760.0,17572.0
S2ZYJ9BF515153,759,0.0,67.0,17995.0,17928.0
S2ZYJ9BF515157,806,0.0,46.0,19414.0,19368.0
S2ZYJ9BF515158,777,0.0,30.0,16975.0,16945.0
S2ZYJ9BF515159,750,0.0,173.0,16131.0,15958.0
S2ZYJ9BF515160,800,0.0,31.0,19279.0,19248.0
S2ZYJ9BF515161,780,0.0,196.0,18915.0,18719.0
S2ZYJ9BF515164,235,0.0,104.0,13037.0,12933.0
S2ZYJ9BF515165,785,0.0,48.0,18887.0,18839.0
S2ZYJ9BF515167,785,0.0,50.0,18889.0,18839.0
S2ZYJ9BF515169,780,0.0,148.0,18867.0,18719.0
S2ZYJ9BF515170,777,0.0,31.0,18694.0,18663.0
S2ZYJ9BF515171,807,0.0,101.0,19493.0,19392.0
S2ZYJ9BF515176,780,0.0,146.0,18866.0,18720.0
S2ZYJ9BF519162,708,0.0,59.0,18030.0,17971.0
S2ZYJ9BF519192,689,0.0,169.0,16704.0,16535.0
S2ZYJ9BF519210,735,0.0,72.0,15200.0,15128.0
S2ZYJ9BF519214,685,0.0,34.0,16497.0,16463.0
S2ZYJ9BF519216,734,0.0,56.0,18030.0,17974.0
S2ZYJ9BF519221,737,0.0,126.0,18121.0,17995.0
S2ZYJ9BF519222,709,0.0,53.0,17068.0,17015.0
S2ZYJ9BF519223,689,0.0,125.0,16496.0,16371.0
S2ZYJ9BF519224,753,0.0,58.0,18128.0,18070.0
S2ZYJ9BF519225,750,0.0,83.0,16164.0,16081.0
S2ZYJ9BF519226,689,0.0,128.0,16664.0,16536.0
S2ZYJ9BF519227,668,0.0,222.0,16445.0,16223.0
S2ZYJ9BF519228,753,0.0,99.0,17550.0,17451.0
S2ZYJ9BF519230,743,0.0,211.0,15787.0,15576.0
S2ZYJ9BF519231,687,0.0,84.0,16570.0,16486.0
S2ZYJ9BF519232,676,0.0,176.0,16495.0,16319.0
S2ZYJ9BF519235,689,0.0,134.0,16669.0,16535.0
S2ZYJ9BF519236,753,0.0,52.0,18122.0,18070.0
S2ZYJ9BF519237,689,0.0,124.0,16660.0,16536.0
S2ZYJ9BF519238,689,0.0,174.0,13210.0,13036.0
S2ZYJ9BF519239,753,0.0,105.0,18176.0,18071.0
S2ZYJ9BF519240,649,0.0,89.0,15841.0,15752.0
S2ZYJ9BF519241,750,0.0,81.0,18080.0,17999.0
S2ZYJ9BF519247,689,0.0,175.0,15592.0,15417.0
S2ZYJ9BF519248,689,0.0,127.0,16661.0,16534.0
S2ZYJ9CF503988,807,0.0,184.0,19888.0,19704.0
S2ZYJ9CF504006,835,0.0,68.0,20756.0,20688.0
S2ZYJ9CF504007,833,0.0,49.0,17193.0,17144.0
S2ZYJ9CF504009,833,0.0,21.0,20070.0,20049.0
S2ZYJ9CF504010,822,0.0,50.0,17840.0,17790.0
S2ZYJ9CF504012,861,0.0,27.0,20743.0,20716.0
S2ZYJ9CF504013,871,0.0,73.0,17693.0,17620.0
S2ZYJ9CF504014,848,0.0,337.0,20799.0,20462.0
S2ZYJ9CF504015,867,0.0,43.0,20686.0,20643.0
S2ZYJ9CF504017,831,0.0,124.0,19760.0,19636.0
S2ZYJ9CF504020,833,0.0,26.0,18915.0,18889.0
S2ZYJ9CF504021,838,0.0,48.0,20023.0,19975.0
S2ZYJ9CF504022,846,0.0,102.0,21053.0,20951.0
S2ZYJ9CF504023,844,0.0,366.0,20646.0,20280.0
S2ZYJ9CF504025,880,0.0,83.0,21273.0,21190.0
S2ZYJ9CF504027,808,0.0,98.0,21048.0,20950.0
S2ZYJ9CF504029,830,0.0,40.0,19270.0,19230.0
S2ZYJ9CF504030,872,0.0,50.0,21072.0,21022.0
S2ZYJ9CF504031,867,0.0,53.0,20885.0,20832.0
S2ZYJ9CF504032,826,0.0,54.0,15779.0,15725.0
S2ZYJ9CF504033,830,0.0,26.0,18152.0,18126.0
S2ZYJ9CF504034,825,0.0,52.0,17988.0,17936.0
S2ZYJ9CF504035,869,0.0,31.0,17692.0,17661.0
S2ZYJ9CF504036,829,0.0,99.0,20996.0,20897.0
S2ZYJ9CF504038,811,0.0,123.0,16233.0,16110.0
S2ZYJ9CF504039,821,0.0,49.0,17716.0,17667.0
S2ZYJ9CF504040,870,0.0,170.0,21746.0,21576.0
S2ZYJ9CF511662,590,0.0,174.0,14334.0,14160.0
S2ZYJ9CF511665,536,0.0,102.0,13461.0,13359.0
S2ZYJ9CF511668,655,0.0,28.0,15277.0,15249.0
S2ZYJ9CF511675,616,0.0,30.0,14914.0,14884.0
S2ZYJ9CF511678,709,0.0,79.0,17094.0,17015.0
S2ZYJ9CF511679,662,0.0,196.0,15533.0,15337.0
S2ZYJ9CF511681,645,0.0,26.0,15866.0,15840.0
S2ZYJ9CF511686,644,0.0,32.0,15581.0,15549.0
S2ZYJ9CF511688,704,0.0,148.0,17043.0,16895.0
S2ZYJ9CF511690,688,0.0,129.0,16662.0,16533.0
S2ZYJ9CF511692,592,0.0,72.0,15128.0,15056.0
S2ZYJ9CF511693,658,0.0,57.0,15849.0,15792.0
S2ZYJ9CF511695,534,0.0,300.0,14801.0,14501.0
S2ZYJ9CF511697,704,0.0,36.0,17028.0,16992.0
S2ZYJ9CF511699,524,0.0,33.0,12993.0,12960.0
S2ZYJ9CF511706,668,0.0,125.0,16157.0,16032.0
S2ZYJ9CF511708,661,0.0,52.0,16058.0,16006.0
S2ZYJ9CF511711,668,0.0,126.0,16158.0,16032.0
S2ZYJ9CF511713,656,0.0,171.0,16053.0,15882.0
S2ZYJ9CF511715,662,0.0,124.0,16155.0,16031.0
S2ZYJ9CF511728,662,0.0,101.0,16153.0,16052.0
S2ZYJ9CF511729,449,0.0,62.0,10862.0,10800.0
S2ZYJ9CF511730,709,0.0,46.0,17060.0,17014.0
S2ZYJ9CF715300,444,0.0,192.0,10872.0,10680.0
S2ZYJ9CF715301,788,0.0,149.0,19060.0,18911.0
S2ZYJ9CF715305,804,0.0,73.0,19392.0,19319.0
S2ZYJ9CF715307,788,0.0,122.0,19032.0,18910.0
S2ZYJ9CF715308,753,0.0,150.0,18220.0,18070.0
S2ZYJ9CF715309,770,0.0,50.0,18889.0,18839.0
S2ZYJ9CF715310,60,1.0,71.0,1511.0,1440.0
S2ZYJ9CF715311,794,0.0,123.0,19203.0,19080.0
S2ZYJ9CF715312,788,0.0,170.0,19082.0,18912.0
S2ZYJ9CF715313,770,0.0,519.0,19166.0,18647.0
S2ZYJ9CF715314,608,0.0,32.0,14646.0,14614.0
S2ZYJ9CF715315,794,0.0,85.0,19163.0,19078.0
S2ZYJ9CF715317,794,0.0,120.0,19198.0,19078.0
S2ZYJ9CF715318,701,1.0,55.0,17285.0,17230.0
S2ZYJ9CF715320,804,0.0,71.0,19386.0,19315.0
S2ZYJ9CF715321,804,0.0,72.0,19392.0,19320.0
S2ZYJ9CF715322,770,0.0,77.0,18580.0,18503.0
S2ZYJ9CF715323,794,0.0,85.0,19166.0,19081.0
S2ZYJ9CF715324,804,0.0,76.0,19395.0,19319.0
S2ZYJ9CF715325,804,0.0,71.0,19392.0,19321.0
S2ZYJ9CF715326,778,0.0,537.0,19208.0,18671.0
S2ZYJ9CF715327,804,0.0,74.0,19393.0,19319.0
S2ZYJ9CF715328,753,0.0,147.0,18218.0,18071.0
S2ZYJ9CF715329,794,0.0,123.0,19203.0,19080.0
S2ZYJ9CF715330,773,0.0,146.0,19225.0,19079.0
S2ZYJ9CF715331,788,0.0,127.0,19038.0,18911.0
S2ZYJ9CF715332,774,0.0,55.0,18631.0,18576.0
S2ZYJ9CF715334,653,0.0,38.0,17015.0,16977.0
S2ZYJ9CF715335,785,0.0,13.0,18877.0,18864.0
S2ZYJ9CF715336,758,0.0,220.0,18698.0,18478.0
S2ZYJ9CF715337,587,1.0,50.0,14133.0,14083.0
S2ZYJ9CF715338,794,0.0,126.0,19207.0,19081.0
S2ZYJ9CF715339,773,0.0,44.0,17615.0,17571.0
S2ZYJ9CF715342,769,0.0,78.0,15677.0,15599.0
S2ZYJ9CFC01432,619,0.0,173.0,15018.0,14845.0
S2ZYJ9CFC01435,619,0.0,123.0,14978.0,14855.0
S2ZYJ9CFC01443,635,0.0,90.0,15642.0,15552.0
S2ZYJ9CFC01444,630,0.0,61.0,15212.0,15151.0
S2ZYJ9CFC01446,619,0.0,131.0,14987.0,14856.0
S2ZYJ9CFC01447,618,0.0,174.0,15030.0,14856.0
S2ZYJ9CFC01449,619,0.0,123.0,11948.0,11825.0
S2ZYJ9CFC01450,558,1.0,62.0,14124.0,14062.0
S2ZYJ9CFC01451,619,0.0,125.0,11951.0,11826.0
S2ZYJ9CFC01454,640,0.0,30.0,15390.0,15360.0
S2ZYJ9CFC01455,625,0.0,77.0,13623.0,13546.0
S2ZYJ9CFC01456,619,0.0,124.0,14980.0,14856.0
S2ZYJ9CFC01458,625,0.0,122.0,11998.0,11876.0
S2ZYJ9CFC01459,619,0.0,122.0,11948.0,11826.0
S2ZYJ9CFC01460,619,0.0,125.0,14982.0,14857.0
S2ZYJ9CFC01461,625,0.0,150.0,15151.0,15001.0
S2ZYJ9CFC01463,611,0.0,29.0,14743.0,14714.0
S2ZYJ9CFC01466,640,0.0,34.0,15393.0,15359.0
S2ZYJ9CFC01470,619,0.0,125.0,14981.0,14856.0
S2ZYJ9CG107945,569,0.0,118.0,11947.0,11829.0
S2ZYJ9CG107962,590,0.0,123.0,14282.0,14159.0
S2ZYJ9CG107964,590,0.0,148.0,14309.0,14161.0
S2ZYJ9CG107965,569,0.0,286.0,12644.0,12358.0
S2ZYJ9CG107967,569,0.0,288.0,14000.0,13712.0
S2ZYJ9CG107968,590,0.0,200.0,14351.0,14151.0
S2ZYJ9CG107970,569,0.0,118.0,13830.0,13712.0
S2ZYJ9CG107971,569,0.0,119.0,13829.0,13710.0
S2ZYJ9CG107972,527,0.0,530.0,13179.0,12649.0
S2ZYJ9CG107975,574,0.0,30.0,13805.0,13775.0
S2ZYJ9CG107976,590,0.0,125.0,11951.0,11826.0
S2ZYJ9CG107977,569,0.0,102.0,13815.0,13713.0
S2ZYJ9CG107978,442,0.0,99.0,10730.0,10631.0
S2ZYJ9CG107980,590,0.0,78.0,12044.0,11966.0
S2ZYJ9CG107981,440,0.0,26.0,11646.0,11620.0
S2ZYJ9CG107982,590,0.0,125.0,14285.0,14160.0
S2ZYJ9CG107983,590,0.0,131.0,14292.0,14161.0
S2ZYJ9CG107984,590,0.0,199.0,14358.0,14159.0
S2ZYJ9CG107985,590,0.0,129.0,12385.0,12256.0
S2ZYJ9CG107986,590,0.0,127.0,14287.0,14160.0
S2ZYJ9CG107988,366,1.0,508.0,9626.0,9118.0
S2ZYJ9CG107989,590,0.0,149.0,14309.0,14160.0
S2ZYJ9CG107990,557,0.0,28.0,13396.0,13368.0
S2ZYJ9CG107991,590,0.0,177.0,13965.0,13788.0
S2ZYJ9CG107992,590,0.0,152.0,14313.0,14161.0
S2ZYJ9CG107994,569,0.0,294.0,12967.0,12673.0
S2ZYJ9CG107995,617,0.0,107.0,14231.0,14124.0
S2ZYJ9CG107997,590,0.0,152.0,14312.0,14160.0
S2ZYJ9CG107999,557,0.0,130.0,13802.0,13672.0
S2ZYJ9CG108002,590,0.0,151.0,14312.0,14161.0
S2ZYJ9CG108003,574,0.0,31.0,13831.0,13800.0
S2ZYJ9CG108006,619,0.0,55.0,13363.0,13308.0
S2ZYJ9CG108007,398,0.0,63.0,10122.0,10059.0
S2ZYJ9CG108008,569,0.0,106.0,11936.0,11830.0
S2ZYJ9CG108009,569,0.0,108.0,11936.0,11828.0
S2ZYJ9CG108010,558,0.0,113.0,13825.0,13712.0
S2ZYJ9CG108011,527,0.0,677.0,13325.0,12648.0
S2ZYJ9CG108013,284,1.0,737.0,7552.0,6815.0
S2ZYJ9CG108014,521,0.0,536.0,13185.0,12649.0
S2ZYJ9CG108582,471,0.0,145.0,11450.0,11305.0
S2ZYJ9CG108649,437,0.0,341.0,10854.0,10513.0
S2ZYJ9CG108651,437,0.0,341.0,10829.0,10488.0
S2ZYJ9CG108653,482,0.0,28.0,11645.0,11617.0
S2ZYJ9CG108655,455,0.0,318.0,11239.0,10921.0
S2ZYJ9CG108660,437,0.0,342.0,10854.0,10512.0
S2ZYJ9CG108665,495,0.0,34.0,11931.0,11897.0
S2ZYJ9CG108666,437,0.0,337.0,10825.0,10488.0
S2ZYJ9CG108667,511,0.0,16.0,12277.0,12261.0
S2ZYJ9CG108668,490,0.0,138.0,11899.0,11761.0
S2ZYJ9CG108669,476,0.0,76.0,11525.0,11449.0
S2ZYJ9CG108670,411,0.0,123.0,10229.0,10106.0
S2ZYJ9CG108671,486,0.0,167.0,11917.0,11750.0
S2ZYJ9CG108672,27,0.0,210.0,834.0,624.0
S2ZYJ9CG108673,477,0.0,65.0,11775.0,11710.0
S2ZYJ9CG108675,480,0.0,24.0,11641.0,11617.0
S2ZYJ9CG108676,455,0.0,735.0,11645.0,10910.0
S2ZYJ9CG108681,554,0.0,105.0,12729.0,12624.0
S2ZYJ9CG108685,473,0.0,34.0,11506.0,11472.0
S2ZYJ9CG108686,437,0.0,347.0,10835.0,10488.0
S2ZYJ9CG108687,483,0.0,25.0,11642.0,11617.0
S2ZYJ9CG108688,437,0.0,346.0,10859.0,10513.0
S2ZYJ9CG108689,437,0.0,330.0,10843.0,10513.0
S2ZYJ9CG108690,473,0.0,169.0,11521.0,11352.0
S2ZYJ9CG108692,6,1.0,30.0,150.0,120.0
