serial_number,n_obs,failure,runtime_min,runtime_max,uptime
S2X3XHVM,702,1.0,2528.0,19753.0,17225.0
S2X3XJ5Y,468,1.0,2405.0,13958.0,11553.0
S2X3XKQ8,1042,0.0,2561.0,28114.0,25553.0
S2X3XT85,1031,0.0,2557.0,27838.0,25281.0
S2X3XVNJ,630,1.0,2422.0,17963.0,15541.0
S2X3Y2GE,1042,0.0,2568.0,28119.0,25551.0
S2X3Y74X,1024,0.0,3851.0,29049.0,25198.0
S2X4KQSS,713,1.0,3597.0,21088.0,17491.0
S2X4LJJC,1011,0.0,3855.0,28789.0,24934.0
S2X4LKHP,1042,0.0,2531.0,28072.0,25541.0
S2X4LMAW,1044,0.0,2422.0,28085.0,25663.0
S2X4N0CK,1048,0.0,3850.0,29536.0,25686.0
S2X4PP5Q,1020,0.0,3855.0,28901.0,25046.0
S2X4Q9YF,455,1.0,3687.0,14914.0,11227.0
S2X4QB3T,1034,0.0,2492.0,27844.0,25352.0
S2X4X08K,321,0.0,2400.0,10358.0,7958.0
S2X5HRZF,1026,0.0,132.0,25291.0,25159.0
S2X67QW1,1046,0.0,1144.0,26800.0,25656.0
S2X67RBA,1043,0.0,1514.0,27082.0,25568.0
S2X67RLX,1047,0.0,1770.0,27436.0,25666.0
S2X67TKC,1048,0.0,2850.0,28538.0,25688.0
S2X67TMD,1038,1.0,149.0,25601.0,25452.0
S2X67WX4,1049,0.0,1106.0,26828.0,25722.0
S2X67WYT,1044,0.0,1480.0,27073.0,25593.0
S2X6A6P4,1039,0.0,2845.0,28340.0,25495.0
S2X6A6X5,1049,0.0,2840.0,28544.0,25704.0
S2X6A9EH,935,0.0,1473.0,25299.0,23826.0
S2X6A9TS,1044,0.0,1144.0,26743.0,25599.0
S2X6AAMP,1046,0.0,1481.0,27123.0,25642.0
S2X6AASF,493,1.0,3069.0,15163.0,12094.0
S2X6AC6T,1028,1.0,2377.0,27622.0,25245.0
S2X6AD1M,937,0.0,2722.0,25771.0,23049.0
S2X6AD6A,1049,0.0,1517.0,27242.0,25725.0
S2X6AD81,150,1.0,1108.0,4768.0,3660.0
S2X6ADKM,1049,0.0,2723.0,28447.0,25724.0
S2X6ADQY,1048,0.0,2844.0,28545.0,25701.0
S2X6ADXG,1048,0.0,1544.0,27241.0,25697.0
S2X6AF35,1047,0.0,2844.0,28549.0,25705.0
S2X6ASWY,1049,0.0,2531.0,28247.0,25716.0
S2X6BC4Q,1056,0.0,2534.0,28422.0,25888.0
S2X6BE9Z,1044,0.0,2516.0,28158.0,25642.0
S2X6BX15,607,1.0,1517.0,16403.0,14886.0
S2X6BY4G,211,1.0,244.0,5401.0,5157.0
S2X6BY5N,1044,0.0,1140.0,26737.0,25597.0
S2X6BYB6,1044,0.0,1141.0,26754.0,25613.0
S2X6BYH6,1044,0.0,1085.0,26697.0,25612.0
S2X6BYHJ,1045,0.0,1513.0,27134.0,25621.0
S2X6C4K7,1049,0.0,2758.0,28475.0,25717.0
S2X6C8PB,1041,0.0,2850.0,28371.0,25521.0
S2X6CAEY,1044,0.0,1483.0,27067.0,25584.0
S2X6CBSC,1042,0.0,2704.0,28255.0,25551.0
S2X6CCK3,1049,0.0,2534.0,28250.0,25716.0
S2X6CD1H,1043,0.0,1536.0,27097.0,25561.0
S2X6CDP8,972,1.0,147.0,23983.0,23836.0
S2X6CEJM,944,0.0,1139.0,24404.0,23265.0
S2X6CG2C,1042,0.0,2706.0,28252.0,25546.0
S2X6CHYQ,1045,0.0,1506.0,27113.0,25607.0
S2X6CJ4S,911,0.0,2703.0,25052.0,22349.0
S2X6CJK7,874,1.0,334.0,21797.0,21463.0
S2X6CJVD,1005,1.0,217.0,24858.0,24641.0
S2X6CKXD,1040,1.0,487.0,25989.0,25502.0
S2X6CLBK,1004,0.0,1548.0,26314.0,24766.0
S2X6CM5C,1049,0.0,1508.0,27228.0,25720.0
S2X6CPF9,831,1.0,2531.0,22919.0,20388.0
