serial_number,n_obs,failure,runtime_min,runtime_max,uptime
5XW00E5M,212,0.0,27552.0,32614.0,5062.0
5XW00YFC,212,0.0,13518.0,18580.0,5062.0
5XW01KH5,71,0.0,30079.0,31757.0,1678.0
5XW025SL,147,0.0,26533.0,30040.0,3507.0
5XW05Q8Z,51,0.0,19818.0,21969.0,2151.0
5XW06632,51,0.0,21522.0,23675.0,2153.0
5XW06WV1,212,0.0,13518.0,18580.0,5062.0
5XW07V7X,460,0.0,17729.0,28768.0,11039.0
5XW09G52,460,0.0,17730.0,28769.0,11039.0
5XW0A5HZ,142,0.0,31383.0,34772.0,3389.0
5XW0CC66,142,0.0,8317.0,11707.0,3390.0
5XW0CYFL,460,0.0,17730.0,28769.0,11039.0
5XW0D02F,277,0.0,15720.0,23364.0,7644.0
5XW0D26M,277,0.0,15720.0,23364.0,7644.0
5XW0D3JQ,212,0.0,13517.0,18579.0,5062.0
5XW0D476,256,1.0,15721.0,22860.0,7139.0
5XW0DA9W,142,0.0,8321.0,11712.0,3391.0
5XW0DZTE,212,0.0,13519.0,18581.0,5062.0
5XW0EKGN,147,0.0,6153.0,9660.0,3507.0
5XW0GG0M,197,1.0,15721.0,20425.0,4704.0
5XW0GPZW,128,0.0,14.0,3068.0,3054.0
5XW0HYHY,142,0.0,8320.0,11710.0,3390.0
5XW0J4EA,147,0.0,7732.0,11239.0,3507.0
5XW0K1EB,277,0.0,15720.0,23364.0,7644.0
5XW0K1H0,142,0.0,8321.0,11712.0,3391.0
5XW0KD07,231,0.0,15720.0,21241.0,5521.0
5XW0KGP4,71,0.0,25145.0,26823.0,1678.0
5XW0KGZ0,71,0.0,31395.0,33072.0,1677.0
5XW0KRNA,71,0.0,27210.0,28889.0,1679.0
5XW0L4WM,17,1.0,31390.0,31749.0,359.0
5XW0LBN7,142,0.0,31381.0,34770.0,3389.0
5XW0LCBH,71,0.0,31394.0,33072.0,1678.0
5XW0LDG7,71,0.0,8331.0,10009.0,1678.0
5XW0LSVF,231,1.0,15720.0,21240.0,5520.0
5XW0M2Y3,6,1.0,24356.0,24470.0,114.0
5XW0M55L,231,0.0,15721.0,21241.0,5520.0
5XW0MB51,212,0.0,13517.0,18579.0,5062.0
5XW0MESC,460,0.0,26504.0,37542.0,11038.0
5XW0MF0B,71,0.0,31103.0,32781.0,1678.0
5XW0MK12,5,0.0,6976.0,6976.0,0.0
5XW0MMEC,460,0.0,25717.0,36756.0,11039.0
5XW0MMH9,231,0.0,7828.0,13348.0,5520.0
5XW0N6DB,71,0.0,27719.0,29396.0,1677.0
5XW0NC7W,277,0.0,15721.0,23364.0,7643.0
5XW0R803,460,0.0,17729.0,28767.0,11038.0
5XW0S6V4,460,0.0,17732.0,28771.0,11039.0
5XW0SD0A,212,0.0,13518.0,18580.0,5062.0
5XW0T7ZE,212,0.0,13518.0,18580.0,5062.0
5XW0TB68,212,0.0,13518.0,18580.0,5062.0
5XW0VFZ7,460,0.0,17729.0,28768.0,11039.0
5XW0VWE1,460,0.0,17732.0,28769.0,11037.0
5XW0W31A,5,0.0,7737.0,7737.0,0.0
5XW0WME2,460,0.0,17732.0,28770.0,11038.0
5XW0WN6G,212,0.0,13518.0,18580.0,5062.0
5XW0X3SQ,277,0.0,15720.0,23363.0,7643.0
5XW0YBX0,71,0.0,11760.0,13437.0,1677.0
5XW105SQ,5,0.0,5538.0,5538.0,0.0
5XW11TRE,71,0.0,8329.0,10007.0,1678.0
5XW13EW1,277,0.0,15720.0,23363.0,7643.0
5XW143GJ,460,0.0,17489.0,28527.0,11038.0
5XW149D0,71,0.0,11567.0,13246.0,1679.0
5XW15Q0Y,120,1.0,7491.0,10348.0,2857.0
5XW15QCY,142,0.0,470.0,3859.0,3389.0
5XW15R6L,231,0.0,15720.0,21240.0,5520.0
5XW1649Q,147,0.0,7732.0,11238.0,3506.0
5XW17A84,460,0.0,17731.0,28769.0,11038.0
5XW18JA7,212,0.0,13519.0,18581.0,5062.0
5XW18R86,46,0.0,5989.0,7071.0,1082.0
5XW18W5L,212,0.0,13518.0,18580.0,5062.0
5XW18X4V,71,0.0,8329.0,10007.0,1678.0
5XW197B6,15,1.0,17732.0,18068.0,336.0
5XW1BT6J,460,0.0,17733.0,28771.0,11038.0
5XW1D3WH,5,0.0,7386.0,7386.0,0.0
5XW1DXZP,212,0.0,13517.0,18580.0,5063.0
5XW1FBAJ,71,0.0,8331.0,10009.0,1678.0
5XW1G1C8,142,0.0,8317.0,11707.0,3390.0
5XW1GDY2,168,0.0,12896.0,19747.0,6851.0
5XW1GSBA,212,0.0,9078.0,14140.0,5062.0
5XW1GSEW,460,0.0,17732.0,28770.0,11038.0
5XW1HP2Y,5,0.0,7737.0,7737.0,0.0
5XW1JHJW,212,0.0,13516.0,18579.0,5063.0
5XW1KD1Z,147,0.0,7541.0,11049.0,3508.0
5XW1LZ7D,212,0.0,13518.0,18580.0,5062.0
5XW1MS22,212,0.0,13519.0,18581.0,5062.0
5XW1P1TH,142,0.0,8320.0,11663.0,3343.0
5XW1P4M8,277,0.0,15720.0,23362.0,7642.0
5XW1QP6N,71,0.0,11567.0,13244.0,1677.0
5XW1RX0W,188,0.0,21662.0,29337.0,7675.0
5XW1S6PB,277,0.0,15721.0,23364.0,7643.0
5XW1SC2D,316,0.0,7736.0,16273.0,8537.0
5XW1ST47,212,0.0,13518.0,18580.0,5062.0
5XW1T481,212,0.0,13517.0,18579.0,5062.0
5XW1TQ09,147,0.0,7732.0,11239.0,3507.0
5XW1TQZ8,147,0.0,7732.0,11240.0,3508.0
5XW1TWEZ,212,0.0,13517.0,18579.0,5062.0
5XW1TZHY,277,0.0,15721.0,23363.0,7642.0
5XW1V4VJ,277,0.0,15721.0,23364.0,7643.0
5XW1VK5H,147,0.0,7732.0,11240.0,3508.0
5XW1W9EL,212,0.0,13518.0,18581.0,5063.0
5XW1X6RP,277,0.0,15721.0,23363.0,7642.0
5XW1XT6E,142,0.0,8318.0,11708.0,3390.0
5XW1YKCQ,142,0.0,8317.0,11707.0,3390.0
5XW1YQZY,212,0.0,13518.0,18580.0,5062.0
5XW1YR4J,460,0.0,17733.0,28771.0,11038.0
5XW1YS7Z,277,0.0,15721.0,23364.0,7643.0
5XW1ZJMR,147,0.0,7731.0,11238.0,3507.0
5XW20ZZS,147,0.0,7732.0,11239.0,3507.0
5XW21NDN,460,0.0,17731.0,28769.0,11038.0
5XW23LS8,5,0.0,7482.0,7482.0,0.0
5XW24J9Z,231,0.0,15720.0,21239.0,5519.0
5XW25M1P,142,0.0,8317.0,11707.0,3390.0
5XW25NZC,277,0.0,15720.0,23363.0,7643.0
5XW25RTQ,277,0.0,15720.0,23364.0,7644.0
5XW26T62,142,0.0,8320.0,11710.0,3390.0
5XW277FP,5,0.0,7737.0,7737.0,0.0
5XW27YHZ,231,1.0,15720.0,21239.0,5519.0
5XW28TPS,460,0.0,17728.0,28766.0,11038.0
5XW29G93,147,0.0,7732.0,11239.0,3507.0
5XW2ABE3,212,0.0,13518.0,18580.0,5062.0
5XW2B06Q,460,0.0,17729.0,28767.0,11038.0
5XW2E3L3,71,0.0,8332.0,10010.0,1678.0
5XW2HKPL,460,0.0,17733.0,28771.0,11038.0
5XW2HMB2,212,0.0,13517.0,18579.0,5062.0
5XW2HTTJ,5,0.0,7691.0,7691.0,0.0
5XW2JFY5,5,0.0,7736.0,7736.0,0.0
5XW2JWWQ,212,0.0,13518.0,18580.0,5062.0
5XW2JXEE,212,0.0,13517.0,18580.0,5063.0
5XW2K8A5,142,0.0,10687.0,14077.0,3390.0
5XW2KEB7,147,0.0,17433.0,20940.0,3507.0
5XW2KJWL,277,0.0,15720.0,23363.0,7643.0
5XW2L5EJ,460,0.0,17729.0,28767.0,11038.0
5XW2LJ13,5,0.0,9779.0,9779.0,0.0
5XW2LNS6,147,0.0,7732.0,11241.0,3509.0
5XW2MLB9,460,0.0,13863.0,24901.0,11038.0
5XW2MVQN,147,0.0,7731.0,11241.0,3510.0
5XW2NJK9,212,0.0,13114.0,18175.0,5061.0
5XW2RTB8,142,0.0,8318.0,11708.0,3390.0
5XW2VPWJ,142,0.0,8317.0,11706.0,3389.0
6XW0073J,71,0.0,26706.0,28383.0,1677.0
6XW00B6C,71,0.0,8332.0,10010.0,1678.0
6XW00D8Y,212,0.0,32277.0,37340.0,5063.0
6XW00EZQ,147,0.0,7732.0,11240.0,3508.0
6XW00FTM,57,0.0,31754.0,36893.0,5139.0
6XW01E4X,212,0.0,13518.0,18581.0,5063.0
6XW031LE,142,0.0,27209.0,30598.0,3389.0
6XW03JSV,212,0.0,13518.0,18580.0,5062.0
6XW03YGA,5,0.0,25582.0,25582.0,0.0
6XW04NEG,71,0.0,8331.0,10009.0,1678.0
6XW04VMV,5,0.0,26394.0,26394.0,0.0
6XW095K8,277,0.0,15721.0,23361.0,7640.0
6XW0A8R7,142,0.0,26801.0,30191.0,3390.0
6XW0BSHB,142,0.0,8320.0,11710.0,3390.0
