serial_number,n_obs,failure,runtime_min,runtime_max,uptime
X494K01IFMXB,668,0.0,109.0,16140.0,16031.0
X4A1K03YFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06JFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06KFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06LFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06MFMXB,45,1.0,109.0,1164.0,1055.0
X4A1K06OFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06PFMXB,668,0.0,109.0,16137.0,16028.0
X4A1K06QFMXB,668,0.0,109.0,16137.0,16028.0
X4A2K03PFMXB,668,0.0,109.0,16139.0,16030.0
X4A2K03RFMXB,270,0.0,9.0,6466.0,6457.0
X4A2K03SFMXB,668,0.0,109.0,16137.0,16028.0
X4A2K03UFMXB,668,0.0,109.0,16138.0,16029.0
X4A2K060FMXB,668,0.0,109.0,16136.0,16027.0
X4A2K063FMXB,668,0.0,109.0,16137.0,16028.0
X4A4K04HFMXB,668,0.0,109.0,16137.0,16028.0
X4AGK062FMXB,668,0.0,109.0,16140.0,16031.0
X4AGK063FMXB,668,0.0,109.0,16138.0,16029.0
X4AGK064FMXB,668,0.0,109.0,16138.0,16029.0
X4AGK065FMXB,668,0.0,110.0,16138.0,16028.0
X4AGK066FMXB,668,0.0,109.0,16138.0,16029.0
X4AGK067FMXB,668,0.0,109.0,16138.0,16029.0
X4AGK068FMXB,668,0.0,109.0,16137.0,16028.0
X4AHK052FMXB,398,1.0,109.0,9656.0,9547.0
X4G2K09XFMXB,668,0.0,109.0,16137.0,16028.0
X4G4K07FFMXB,668,0.0,109.0,16137.0,16028.0
X4G4K07IFMXB,623,0.0,10.0,14959.0,14949.0
X4OEK0CEFMXB,668,0.0,109.0,16137.0,16028.0
X4OEK0CFFMXB,668,0.0,109.0,16139.0,16030.0
X4OEK0CGFMXB,668,0.0,109.0,16138.0,16029.0
X4OEK0CHFMXB,668,0.0,109.0,16138.0,16029.0
X4OEK0CIFMXB,668,0.0,109.0,16138.0,16029.0
X4OEK0CJFMXB,668,0.0,109.0,16138.0,16029.0
X4OFK05LFMXB,668,0.0,109.0,16138.0,16029.0
X4OFK05MFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09CFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09DFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09EFMXB,668,0.0,109.0,16139.0,16030.0
X4OGK09FFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09GFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09HFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09IFMXB,668,0.0,109.0,16138.0,16029.0
X4OGK09KFMXB,668,0.0,109.0,16138.0,16029.0
X4OHK091FMXB,668,0.0,109.0,16137.0,16028.0
X4OHK092FMXB,668,0.0,109.0,16138.0,16029.0
X4OHK093FMXB,668,0.0,109.0,16138.0,16029.0
X4OHK094FMXB,668,0.0,109.0,16138.0,16029.0
