serial_number,n_obs,failure,runtime_min,runtime_max,uptime
9XK01JMP,649,0.0,17381.0,33001.0,15620.0
9XK03BA1,649,0.0,17407.0,33027.0,15620.0
9XK03VX5,649,0.0,17233.0,32853.0,15620.0
9XK03WSK,487,1.0,17221.0,28954.0,11733.0
9XK03X4A,649,0.0,17226.0,32846.0,15620.0
9XK041Q8,648,0.0,17410.0,33030.0,15620.0
9XK04H1S,649,0.0,17331.0,32951.0,15620.0
9XK04JWX,180,1.0,17218.0,21559.0,4341.0
9XK04K37,649,0.0,17265.0,32885.0,15620.0
9XK04KNX,649,0.0,17448.0,33068.0,15620.0
9XK04Q2E,367,0.0,11935.0,20812.0,8877.0
9XK04V66,54,0.0,47.0,1318.0,1271.0
9XK04Z9L,649,0.0,17254.0,32874.0,15620.0
9XK05326,35,0.0,127.0,943.0,816.0
9XK05925,355,1.0,17325.0,25891.0,8566.0
9XK059AR,126,0.0,308.0,3307.0,2999.0
9XK05BNP,649,0.0,17217.0,32837.0,15620.0
9XK05EMK,649,0.0,18184.0,33804.0,15620.0
9XK05FAS,32,0.0,144.0,887.0,743.0
9XK05MEL,649,0.0,17363.0,32983.0,15620.0
9XK05TJF,649,0.0,17083.0,32703.0,15620.0
9XK05ZJV,649,0.0,17342.0,32963.0,15621.0
9XK05ZK0,649,0.0,17324.0,32944.0,15620.0
9XK069D2,649,0.0,17319.0,32939.0,15620.0
9XK06KH0,649,0.0,17327.0,32947.0,15620.0
9XK06WLW,649,0.0,17299.0,32920.0,15621.0
9XK07KNF,493,1.0,17346.0,29223.0,11877.0
9XK084HC,649,0.0,17354.0,32974.0,15620.0
9XK0863C,649,0.0,17225.0,32845.0,15620.0
9XK088TH,33,0.0,124.0,892.0,768.0
9XK08D1F,281,0.0,11257.0,17972.0,6715.0
9XK08J7Z,649,0.0,17386.0,33006.0,15620.0
9XK08R5W,106,0.0,137.0,2657.0,2520.0
9XK0A1A3,649,0.0,16987.0,32607.0,15620.0
9XK0AE8Q,597,0.0,18240.0,32637.0,14397.0
9XK0AK17,456,0.0,11544.0,22581.0,11037.0
9XK0BKY8,649,0.0,17222.0,32841.0,15619.0
9XK0BMJY,105,1.0,17369.0,19862.0,2493.0
9XK0CBRY,649,0.0,17264.0,32884.0,15620.0
9XK0CJ4E,434,1.0,17025.0,27425.0,10400.0
9XK0CMDQ,429,0.0,18241.0,28823.0,10582.0
9XK0D832,649,0.0,17251.0,32871.0,15620.0
9XK0DKPN,506,0.0,7398.0,19536.0,12138.0
9XK0DL40,649,0.0,17315.0,32935.0,15620.0
9XK0DLGN,506,0.0,14099.0,26237.0,12138.0
9XK0DXHL,239,0.0,14094.0,19797.0,5703.0
9XK0DZL1,586,0.0,18578.0,32711.0,14133.0
9XK0E02C,597,0.0,18241.0,32639.0,14398.0
9XK0E2M0,649,0.0,17285.0,32902.0,15617.0
9XK0E4Q3,597,0.0,18240.0,32639.0,14399.0
9XK0E5GD,649,0.0,17103.0,32722.0,15619.0
9XK0ELD6,429,0.0,18244.0,28826.0,10582.0
9XK0F1HH,239,0.0,15073.0,20776.0,5703.0
9XK0G2JM,245,0.0,11934.0,17784.0,5850.0
9XK0GF39,649,0.0,17240.0,32860.0,15620.0
9XK0GHKK,649,0.0,17332.0,32952.0,15620.0
9XK0HEEK,649,0.0,17247.0,32866.0,15619.0
9XK0HNQA,649,0.0,17331.0,32951.0,15620.0
9XK0J5QV,649,0.0,17250.0,32871.0,15621.0
9XK0JP5W,506,0.0,17553.0,29690.0,12137.0
9XK0JPD0,649,0.0,17275.0,32895.0,15620.0
9XK0K1X9,26,0.0,52.0,652.0,600.0
9XK0L95Y,597,0.0,18240.0,32638.0,14398.0
9XK0LD1H,586,0.0,18577.0,32710.0,14133.0
9XK0LFWV,429,0.0,18243.0,28826.0,10583.0
9XK0MWSM,503,0.0,16108.0,28244.0,12136.0
9XK0NR7S,586,0.0,18578.0,32711.0,14133.0
9XK0NTYK,609,0.0,16420.0,31812.0,15392.0
9XK0NVDN,503,0.0,16108.0,28244.0,12136.0
9XK0NW0S,42,1.0,18578.0,19554.0,976.0
9XK0NYKK,503,0.0,16108.0,28245.0,12137.0
9XK0NYMD,429,0.0,18244.0,28826.0,10582.0
9XK0P41Q,506,0.0,17554.0,29692.0,12138.0
9XK0PEY2,597,0.0,18240.0,32639.0,14399.0
9XK0PJSJ,429,0.0,18242.0,28825.0,10583.0
9XK0PL6F,586,0.0,18578.0,32711.0,14133.0
9XK0PMJZ,503,0.0,16107.0,28243.0,12136.0
9XK0PPSJ,503,0.0,16108.0,28245.0,12137.0
9XK0PQ6W,468,1.0,16639.0,27864.0,11225.0
9XK0PQCH,597,0.0,18241.0,32639.0,14398.0
9XK0PQJZ,506,0.0,17554.0,29693.0,12139.0
9XK0PQSC,506,0.0,17554.0,29692.0,12138.0
9XK0PQWK,506,0.0,17554.0,29692.0,12138.0
