serial_number,n_obs,failure,runtime_min,runtime_max,uptime
ZA100GA0,142,0.0,294.0,3678.0,3384.0
ZA100HM9,186,0.0,78.0,4519.0,4441.0
ZA100HN7,186,0.0,78.0,4518.0,4440.0
ZA100HNW,191,0.0,80.0,4641.0,4561.0
ZA100HQG,186,0.0,77.0,4519.0,4442.0
ZA100HQP,191,0.0,80.0,4641.0,4561.0
ZA100HR2,191,0.0,80.0,4641.0,4561.0
ZA100HRY,191,0.0,81.0,4641.0,4560.0
ZA100HS4,191,0.0,81.0,4641.0,4560.0
ZA100HS6,147,0.0,390.0,3895.0,3505.0
ZA100HWJ,186,0.0,78.0,4519.0,4441.0
ZA100HXB,147,0.0,390.0,3895.0,3505.0
ZA100HXS,186,0.0,77.0,4519.0,4442.0
ZA100HYA,147,0.0,390.0,3895.0,3505.0
ZA100YFS,147,0.0,388.0,3893.0,3505.0
ZA100YGX,147,0.0,388.0,3892.0,3504.0
ZA100YL1,147,0.0,388.0,3893.0,3505.0
ZA10140E,191,0.0,80.0,4641.0,4561.0
ZA101986,186,0.0,61.0,4502.0,4441.0
ZA101BHY,147,0.0,390.0,3895.0,3505.0
ZA101JHT,147,0.0,389.0,3893.0,3504.0
ZA101M65,147,0.0,388.0,3893.0,3505.0
ZA101M6N,147,0.0,388.0,3893.0,3505.0
ZA101MF2,147,0.0,370.0,3875.0,3505.0
ZA101MNA,147,0.0,388.0,3892.0,3504.0
ZA102GFW,86,0.0,180.0,2221.0,2041.0
ZA102KJD,186,0.0,56.0,4498.0,4442.0
ZA102L44,186,0.0,78.0,4519.0,4441.0
ZA102N18,207,0.0,183.0,5296.0,5113.0
ZA102WFC,214,0.0,179.0,5292.0,5113.0
ZA103B9F,214,0.0,179.0,5292.0,5113.0
ZA103M93,26,0.0,183.0,783.0,600.0
ZA103RSE,214,0.0,179.0,5293.0,5114.0
ZA103RX8,147,0.0,390.0,3895.0,3505.0
ZA103VQY,191,0.0,80.0,4641.0,4561.0
ZA10482F,214,0.0,201.0,5315.0,5114.0
ZA104NJ4,195,0.0,104.0,4831.0,4727.0
ZA104QME,26,0.0,183.0,782.0,599.0
ZA105BNF,214,0.0,179.0,5293.0,5114.0
ZA105CC9,213,0.0,204.0,5317.0,5113.0
ZA105K8S,214,0.0,180.0,5291.0,5111.0
ZA105K9S,26,0.0,182.0,783.0,601.0
ZA106GYG,147,0.0,369.0,3874.0,3505.0
ZA106RPJ,214,0.0,204.0,5317.0,5113.0
ZA106XRE,191,0.0,80.0,4641.0,4561.0
ZA106YT7,191,0.0,80.0,4642.0,4562.0
ZA106YX1,214,0.0,204.0,5317.0,5113.0
ZA106Z5M,214,0.0,203.0,5317.0,5114.0
ZA106ZTV,147,0.0,390.0,3895.0,3505.0
ZA1072R2,214,0.0,204.0,5317.0,5113.0
ZA1075RD,214,0.0,204.0,5317.0,5113.0
ZA1075Z2,191,0.0,80.0,4641.0,4561.0
ZA107DY2,186,0.0,77.0,4518.0,4441.0
ZA107EB1,235,0.0,104.0,5721.0,5617.0
ZA107ELR,214,0.0,165.0,5278.0,5113.0
ZA107H73,214,0.0,178.0,5291.0,5113.0
ZA107HE2,191,0.0,80.0,4641.0,4561.0
ZA107PVV,214,0.0,185.0,5299.0,5114.0
ZA107Q13,214,0.0,183.0,5297.0,5114.0
ZA107TDZ,191,0.0,80.0,4641.0,4561.0
ZA107TRW,214,0.0,180.0,5293.0,5113.0
ZA107V5W,191,0.0,80.0,4641.0,4561.0
ZA107VKM,214,0.0,179.0,5292.0,5113.0
ZA107VMH,214,0.0,183.0,5296.0,5113.0
ZA107VPB,214,0.0,179.0,5292.0,5113.0
ZA107VR1,214,0.0,179.0,5293.0,5114.0
ZA107VTF,214,0.0,183.0,5297.0,5114.0
ZA107VV6,191,0.0,79.0,4641.0,4562.0
ZA107W4J,191,0.0,80.0,4641.0,4561.0
ZA107WDZ,191,0.0,80.0,4641.0,4561.0
ZA107WH1,26,0.0,182.0,783.0,601.0
ZA107YT9,214,0.0,179.0,5291.0,5112.0
ZA1082HB,214,0.0,179.0,5292.0,5113.0
ZA1082T6,207,0.0,183.0,5296.0,5113.0
ZA1082ZG,214,0.0,179.0,5292.0,5113.0
ZA10835M,214,0.0,183.0,5297.0,5114.0
ZA1083F7,186,0.0,77.0,4519.0,4442.0
ZA1083ZX,214,0.0,179.0,5292.0,5113.0
ZA1084DM,214,0.0,180.0,5291.0,5111.0
ZA1085Y9,163,0.0,104.0,3996.0,3892.0
ZA1086BE,214,0.0,179.0,5292.0,5113.0
ZA10870A,147,0.0,390.0,3895.0,3505.0
ZA1087QH,191,0.0,79.0,4640.0,4561.0
ZA108CVB,214,0.0,203.0,5317.0,5114.0
ZA108D54,147,0.0,388.0,3893.0,3505.0
ZA108GNQ,214,0.0,183.0,5297.0,5114.0
ZA108GY7,214,0.0,204.0,5317.0,5113.0
ZA108HT7,191,0.0,79.0,4641.0,4562.0
ZA108J72,214,0.0,179.0,5292.0,5113.0
ZA108J7P,214,0.0,203.0,5317.0,5114.0
ZA108Q4D,214,0.0,204.0,5317.0,5113.0
ZA108RET,191,0.0,80.0,4642.0,4562.0
ZA108RGG,214,0.0,179.0,5292.0,5113.0
ZA108SHY,50,0.0,351.0,1526.0,1175.0
ZA1092QY,214,0.0,186.0,5298.0,5112.0
ZA1093D9,214,0.0,179.0,5292.0,5113.0
ZA1093DL,214,0.0,179.0,5291.0,5112.0
ZA1093FN,214,0.0,185.0,5299.0,5114.0
ZA1093XY,211,0.0,182.0,5296.0,5114.0
ZA109600,186,0.0,77.0,4519.0,4442.0
ZA10969N,214,0.0,204.0,5317.0,5113.0
ZA1096SV,214,0.0,180.0,5292.0,5112.0
ZA109BDJ,214,0.0,201.0,5315.0,5114.0
ZA109BTC,182,0.0,104.0,4452.0,4348.0
ZA109C4X,191,0.0,80.0,4641.0,4561.0
ZA109CEE,214,0.0,183.0,5296.0,5113.0
ZA109D0V,214,0.0,179.0,5291.0,5112.0
ZA109EXB,214,0.0,183.0,5296.0,5113.0
ZA109FK8,214,0.0,183.0,5290.0,5107.0
ZA109FMR,191,0.0,81.0,4642.0,4561.0
ZA109GF4,186,0.0,77.0,4519.0,4442.0
ZA109GS1,191,0.0,80.0,4642.0,4562.0
ZA109GSQ,214,0.0,203.0,5317.0,5114.0
ZA109GX9,214,0.0,184.0,5296.0,5112.0
ZA109HBM,191,0.0,80.0,4641.0,4561.0
ZA109HJV,214,0.0,201.0,5314.0,5113.0
ZA109J8M,191,0.0,80.0,4641.0,4561.0
ZA109LAR,191,0.0,80.0,4641.0,4561.0
