serial_number,n_obs,failure,runtime_min,runtime_max,uptime
S2CHJR0Z700122,434,0.0,2764.0,13173.0,10409.0
S2CHJR0Z900286,84,1.0,3848.0,5839.0,1991.0
S2CHJR0ZA00092,334,0.0,3849.0,11858.0,8009.0
S2CHJR0ZA00093,718,0.0,3850.0,21448.0,17598.0
