serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAU45897914,322,1.0,42863.0,50495.0,7632.0
WD-WCAU45898748,573,0.0,42878.0,58099.0,15221.0
WD-WCAU45900705,562,0.0,42838.0,56235.0,13397.0
WD-WCAU45901559,572,0.0,42875.0,57666.0,14791.0
WD-WCAU45901671,583,0.0,42868.0,57622.0,14754.0
WD-WCAU45911496,582,0.0,42874.0,57660.0,14786.0
WD-WCAU45911689,576,0.0,42875.0,57155.0,14280.0
WD-WCAU45916757,453,0.0,42880.0,53621.0,10741.0
WD-WCAU45917026,576,0.0,42881.0,57105.0,14224.0
WD-WCAU45920123,568,0.0,42871.0,56463.0,13592.0
