serial_number,n_obs,failure,runtime_min,runtime_max,uptime
5VM9LSL6,904,0.0,28707.0,50512.0,21805.0
5VMA6J4Z,999,0.0,30125.0,54291.0,24166.0
5VMAM0HZ,909,0.0,28718.0,50649.0,21931.0
5VMASF61,776,0.0,29406.0,48343.0,18937.0
5VMAY9R4,976,0.0,28078.0,51567.0,23489.0
5VMB0ZW8,891,0.0,29101.0,50548.0,21447.0
5VMJVWF7,893,0.0,27586.0,49072.0,21486.0
5VMJW1LH,912,0.0,27566.0,49499.0,21933.0
5VML01P0,747,1.0,25674.0,43700.0,18026.0
5VY4H2CV,910,0.0,27100.0,49032.0,21932.0
5VY4HN76,913,0.0,26674.0,48626.0,21952.0
5VY4NLWG,1044,0.0,25269.0,50467.0,25198.0
5VY4ZMP6,973,0.0,25551.0,48992.0,23441.0
5VY4ZRMA,471,1.0,25550.0,36948.0,11398.0
5VY4ZS8F,913,0.0,25677.0,47706.0,22029.0
5VY509MJ,892,0.0,25384.0,46861.0,21477.0
5VY50ALD,887,1.0,25193.0,46663.0,21470.0
5VY50QZF,1045,0.0,25104.0,50305.0,25201.0
5VY51CE9,1037,0.0,25379.0,50409.0,25030.0
5VY529VQ,277,1.0,25268.0,31916.0,6648.0
5VY52B8F,1042,0.0,25384.0,50513.0,25129.0
5VY52BA0,1016,0.0,25380.0,49993.0,24613.0
6VMDKZS2,884,1.0,29243.0,50643.0,21400.0
6VMDNNG4,947,1.0,28774.0,51529.0,22755.0
6VMDPQTD,915,0.0,29234.0,51267.0,22033.0
6VMDPW46,886,0.0,28398.0,49756.0,21358.0
6VMNE9BG,913,0.0,27138.0,49089.0,21951.0
6VMNNABP,915,0.0,26472.0,48481.0,22009.0
6VMNQNWM,1046,0.0,26678.0,51875.0,25197.0
6VMPKV4P,913,0.0,27571.0,49521.0,21950.0
6VMPTTPT,907,0.0,27225.0,49037.0,21812.0
6VMQ5Q1S,912,0.0,27571.0,49501.0,21930.0
6VY16NA1,815,1.0,17164.0,36769.0,19605.0
6VY9JADG,511,1.0,26541.0,38805.0,12264.0
6VY9JGLY,914,0.0,27141.0,49120.0,21979.0
6VY9LT5C,912,0.0,27096.0,49019.0,21923.0
6VY9QQPV,917,0.0,27704.0,49806.0,22102.0
6VY9Y7JY,977,0.0,26527.0,50029.0,23502.0
6VYA1P8K,896,0.0,27589.0,49219.0,21630.0
6VYA6RMB,1042,0.0,25550.0,50658.0,25108.0
9VM94JGK,1,1.0,8.0,8.0,0.0
9VMHSE9W,907,0.0,28727.0,50531.0,21804.0
9VMHW0BS,881,0.0,29714.0,50982.0,21268.0
9VMHW2AA,1040,0.0,29431.0,54441.0,25010.0
9VMHY7KX,821,1.0,28325.0,48077.0,19752.0
9VY8TC9H,791,1.0,28324.0,47362.0,19038.0
9VY8TCAV,779,1.0,28054.0,46875.0,18821.0
9VY8TCTB,511,1.0,26682.0,38946.0,12264.0
9VY8VP54,1020,1.0,28419.0,52923.0,24504.0
9VY8VP6C,762,1.0,28040.0,46376.0,18336.0
9VY8VPAL,899,0.0,28420.0,50041.0,21621.0
9VY8WEE2,885,0.0,28326.0,49611.0,21285.0
9VYA055P,226,0.0,14514.0,20009.0,5495.0
