serial_number,n_obs,failure,runtime_min,runtime_max,uptime
6VM6N840,569,1.0,4378.0,18032.0,13654.0
6VMWZH2A,981,1.0,21329.0,44940.0,23611.0
6VMX4E98,887,0.0,21186.0,42510.0,21324.0
6VMX5AJE,893,0.0,21627.0,43179.0,21552.0
6VMX5E3X,1016,0.0,21284.0,45867.0,24583.0
6VMX5JQ6,1033,0.0,21323.0,46164.0,24841.0
6VMX644Y,1045,0.0,20809.0,46012.0,25203.0
6VMX659N,1033,0.0,20928.0,45816.0,24888.0
6VMX6H4H,1010,0.0,20808.0,45191.0,24383.0
6VMX70TB,781,1.0,21320.0,40599.0,19279.0
6VMX7PB9,1040,0.0,21305.0,46320.0,25015.0
6VMX7XHQ,1036,0.0,21639.0,46649.0,25010.0
6VMX8E38,997,0.0,20812.0,44890.0,24078.0
6VY4E4KV,1019,0.0,2289.0,26855.0,24566.0
6VY9AGYJ,898,0.0,11469.0,33087.0,21618.0
6VYBENF0,181,0.0,16777.0,21093.0,4316.0
6VYBENM8,207,0.0,16747.0,21689.0,4942.0
6VYBENPS,204,0.0,16801.0,21736.0,4935.0
6VYBENX9,152,0.0,15390.0,19011.0,3621.0
6VYBEPF5,243,0.0,16764.0,22569.0,5805.0
6VYBEPGG,897,0.0,16818.0,38669.0,21851.0
6VYBF5JF,1014,0.0,14562.0,38988.0,24426.0
6VYBF5KP,154,0.0,15345.0,19014.0,3669.0
6VYBF5RG,704,0.0,16775.0,34705.0,17930.0
6VYBF5YM,389,0.0,16915.0,29308.0,12393.0
9VMWNX65,1048,0.0,24244.0,49449.0,25205.0
9VMX5L4B,915,0.0,24658.0,46735.0,22077.0
9VMXGTR6,918,0.0,24515.0,46594.0,22079.0
9VMXJJ2F,1045,0.0,25046.0,50245.0,25199.0
9VMY7LDB,1045,0.0,22291.0,47418.0,25127.0
9VMYX8SQ,1038,0.0,24255.0,49289.0,25034.0
9VYBL66W,925,0.0,24635.0,47516.0,22881.0
9VYBL79N,1041,0.0,23971.0,49165.0,25194.0
9VYBP3JW,369,1.0,22072.0,30928.0,8856.0
9VYBPBKF,411,1.0,22295.0,32157.0,9862.0
9VYBRAWK,880,0.0,25142.0,46422.0,21280.0
9VYBSS7H,1034,0.0,22038.0,46875.0,24837.0
9VYBT76T,1008,1.0,22069.0,46371.0,24302.0
9VYBV0VK,1044,0.0,23904.0,49102.0,25198.0
9VYBVF3Z,912,0.0,23358.0,45366.0,22008.0
9VYBVM0E,917,0.0,24659.0,46735.0,22076.0
9VYBVW1B,218,1.0,24880.0,30159.0,5279.0
9VYBW2K7,905,0.0,24880.0,46662.0,21782.0
9VYBWWG6,1046,0.0,24263.0,49465.0,25202.0
9VYBXC30,1042,0.0,23023.0,48147.0,25124.0
9VYBXRK2,804,1.0,25139.0,44527.0,19388.0
9VYBXS58,1048,0.0,25073.0,50267.0,25194.0
9VYBXS5Z,1039,0.0,24686.0,49717.0,25031.0
9VYBYBJ0,878,0.0,24657.0,46018.0,21361.0
9VYBZ469,1040,0.0,23355.0,48465.0,25110.0
9VYBZ4XG,1030,0.0,24680.0,49542.0,24862.0
9VYBZ6PG,1044,0.0,24658.0,49860.0,25202.0
9VYC07S6,778,0.0,24423.0,46811.0,22388.0
9VYC09XQ,847,1.0,22063.0,42506.0,20443.0
9VYC10JY,1032,1.0,23037.0,47952.0,24915.0
Z2A0C799,1038,0.0,24264.0,49296.0,25032.0
Z2A0FE86,901,0.0,23019.0,44809.0,21790.0
Z2A16RR5,904,0.0,24258.0,46039.0,21781.0
Z2A19GPP,1044,0.0,22057.0,47185.0,25128.0
Z2A1A229,1043,0.0,22293.0,47421.0,25128.0
Z2A1BBCQ,810,1.0,23014.0,42528.0,19514.0
Z2A1FHLM,1048,0.0,23857.0,49059.0,25202.0
Z2A1FMBJ,411,1.0,22067.0,31930.0,9863.0
Z2A600J6,1037,0.0,21356.0,46369.0,25013.0
