serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAU45467560,664,0.0,41739.0,58742.0,17003.0
WD-WCAU45478169,536,0.0,38226.0,53730.0,15504.0
WD-WCAU45478472,655,0.0,41807.0,60244.0,18437.0
WD-WCAU45481449,531,0.0,41376.0,57076.0,15700.0
WD-WCAU45481825,375,0.0,41944.0,52767.0,10823.0
WD-WCAU45482250,303,0.0,40672.0,47851.0,7179.0
WD-WCAU45483755,680,0.0,41729.0,59295.0,17566.0
WD-WCAU45484146,296,0.0,41090.0,47990.0,6900.0
WD-WCAU45484201,575,0.0,41022.0,55953.0,14931.0
WD-WCAU45484864,431,0.0,42367.0,61418.0,19051.0
WD-WCAU45485051,632,0.0,41768.0,57298.0,15530.0
WD-WCAU45485655,583,0.0,40922.0,55877.0,14955.0
WD-WCAU45485661,568,0.0,41012.0,57415.0,16403.0
WD-WCAU45485835,444,0.0,41867.0,53705.0,11838.0
WD-WCAU45488665,632,0.0,41884.0,57401.0,15517.0
WD-WCAU45488861,632,0.0,41735.0,57272.0,15537.0
WD-WCAU45490085,676,0.0,41743.0,58849.0,17106.0
WD-WCAU45490243,650,0.0,41839.0,58329.0,16490.0
WD-WCAU45521950,416,0.0,41886.0,52580.0,10694.0
WD-WCAU45522085,355,0.0,41847.0,51027.0,9180.0
WD-WCAU45522112,440,0.0,41935.0,53725.0,11790.0
WD-WCAU45522184,682,0.0,39318.0,55448.0,16130.0
WD-WCAU45522244,376,0.0,41931.0,52162.0,10231.0
WD-WCAU45522272,684,0.0,39432.0,55849.0,16417.0
WD-WCAU45522316,632,0.0,41736.0,57183.0,15447.0
WD-WCAU45522337,416,0.0,41892.0,52568.0,10676.0
WD-WCAU45522465,363,0.0,41824.0,51178.0,9354.0
WD-WCAU45522511,415,0.0,41976.0,52605.0,10629.0
WD-WCAU45534825,646,0.0,42255.0,57362.0,15107.0
WD-WCAU45536612,567,0.0,40902.0,55087.0,14185.0
WD-WCAU45544557,437,0.0,42760.0,62525.0,19765.0
WD-WCAU45544635,437,0.0,42718.0,62471.0,19753.0
WD-WCAU45546440,456,0.0,42721.0,63727.0,21006.0
WD-WCAU45628958,607,0.0,41609.0,59192.0,17583.0
WD-WCAU45634616,585,0.0,42512.0,57098.0,14586.0
WD-WCAU45634735,580,0.0,42531.0,57781.0,15250.0
WD-WCAU45634840,437,0.0,42805.0,62590.0,19785.0
WD-WCAU45634921,572,0.0,42434.0,56619.0,14185.0
WD-WCAU45638618,610,0.0,41593.0,57506.0,15913.0
WD-WCAU45638948,607,0.0,41517.0,57336.0,15819.0
WD-WCAU45639033,407,0.0,41427.0,54129.0,12702.0
WD-WCAU45639141,431,0.0,42729.0,61772.0,19043.0
WD-WCAU45639169,336,0.0,21215.0,26535.0,5320.0
WD-WCAU45639196,572,1.0,41613.0,55451.0,13838.0
WD-WCAU45640468,593,0.0,41538.0,56650.0,15112.0
WD-WCAU45640499,595,0.0,41591.0,57041.0,15450.0
WD-WCAU45640513,600,0.0,41583.0,57137.0,15554.0
WD-WCAU45640517,578,0.0,41560.0,55626.0,14066.0
WD-WCAU45640580,607,0.0,41635.0,58689.0,17054.0
WD-WCAU45640646,296,0.0,40975.0,47843.0,6868.0
WD-WCAU45640739,616,0.0,41585.0,58240.0,16655.0
WD-WCAU45640755,563,0.0,40986.0,54512.0,13526.0
WD-WCAU45640979,583,0.0,40960.0,56569.0,15609.0
WD-WCAU45641231,318,0.0,41122.0,49373.0,8251.0
WD-WCAU45641379,588,0.0,40973.0,55070.0,14097.0
WD-WCAU45641397,336,0.0,19382.0,24702.0,5320.0
WD-WCAU45642818,439,0.0,41640.0,51948.0,10308.0
WD-WCAU45642820,574,1.0,41584.0,55458.0,13874.0
WD-WCAU45643341,594,0.0,41601.0,56612.0,15011.0
WD-WCAU45643343,606,0.0,41601.0,57901.0,16300.0
WD-WCAU45643345,609,0.0,41595.0,57520.0,15925.0
WD-WCAU45643349,594,0.0,41584.0,56580.0,14996.0
WD-WCAU45644145,444,0.0,42773.0,63093.0,20320.0
WD-WCAU45644279,603,0.0,41594.0,57931.0,16337.0
WD-WCAU45645053,595,0.0,41785.0,57332.0,15547.0
WD-WCAU45645071,597,0.0,41565.0,56828.0,15263.0
WD-WCAU45645095,439,0.0,41644.0,51954.0,10310.0
WD-WCAU45645101,632,0.0,41662.0,57767.0,16105.0
WD-WCAU45645102,616,0.0,41624.0,57420.0,15796.0
WD-WCAU45645187,593,0.0,41655.0,57350.0,15695.0
WD-WCAU45651289,429,0.0,42774.0,52886.0,10112.0
WD-WCAU45651357,689,0.0,39477.0,56065.0,16588.0
WD-WCAU45651727,586,0.0,41012.0,57120.0,16108.0
WD-WCAU45654505,646,0.0,42279.0,57376.0,15097.0
WD-WCAU45656592,600,0.0,41579.0,57173.0,15594.0
WD-WCAU45656958,607,0.0,41628.0,57156.0,15528.0
WD-WCAU45657010,598,0.0,41575.0,57381.0,15806.0
WD-WCAU45661474,1,1.0,21468.0,21468.0,0.0
WD-WCAU45661712,688,0.0,39527.0,56109.0,16582.0
WD-WCAU45661779,336,0.0,21458.0,27385.0,5927.0
WD-WCAU45661994,695,0.0,39385.0,57565.0,18180.0
WD-WCAU45662026,345,0.0,22809.0,26956.0,4147.0
WD-WCAU45662062,336,0.0,21419.0,27345.0,5926.0
WD-WCAU45662155,714,0.0,39376.0,56705.0,17329.0
WD-WCAU45663512,694,0.0,39383.0,56296.0,16913.0
WD-WCAU45663601,685,0.0,42261.0,60297.0,18036.0
WD-WCAU45663602,646,0.0,42255.0,57337.0,15082.0
WD-WCAU45663647,689,0.0,39465.0,56591.0,17126.0
WD-WCAU45664465,646,0.0,42290.0,57386.0,15096.0
WD-WCAU45664522,674,1.0,42184.0,58932.0,16748.0
WD-WCAU45664532,705,0.0,39508.0,58433.0,18925.0
WD-WCAU45664550,336,0.0,21465.0,26786.0,5321.0
WD-WCAU45664731,646,0.0,42234.0,57307.0,15073.0
WD-WCAU45664792,694,0.0,42259.0,60363.0,18104.0
WD-WCAU45664969,336,0.0,21454.0,27336.0,5882.0
WD-WCAU45664984,336,0.0,21463.0,27345.0,5882.0
WD-WCAU45665052,669,0.0,39438.0,55169.0,15731.0
WD-WCAU45665072,687,0.0,42239.0,60587.0,18348.0
WD-WCAU45665075,345,0.0,22803.0,31068.0,8265.0
WD-WCAU45665556,667,0.0,42248.0,58705.0,16457.0
WD-WCAU45665566,685,0.0,42306.0,59795.0,17489.0
WD-WCAU45667281,681,0.0,42192.0,59061.0,16869.0
WD-WCAU45667470,464,1.0,41640.0,52703.0,11063.0
WD-WCAU45667479,593,0.0,41590.0,56579.0,14989.0
WD-WCAU45671576,627,0.0,41532.0,57635.0,16103.0
WD-WCAU45684108,686,0.0,39411.0,56467.0,17056.0
WD-WCAU45684349,705,0.0,39418.0,58383.0,18965.0
WD-WCAU45684446,437,1.0,39421.0,49691.0,10270.0
WD-WCAU45684875,463,0.0,42210.0,52968.0,10758.0
WD-WCAU45684901,646,0.0,42277.0,57388.0,15111.0
WD-WCAU45684958,336,0.0,21450.0,27378.0,5928.0
WD-WCAU45685033,610,0.0,41616.0,58075.0,16459.0
WD-WCAU45685729,646,0.0,42275.0,57376.0,15101.0
WD-WCAU45685750,684,0.0,39462.0,55653.0,16191.0
WD-WCAU45686043,685,0.0,39477.0,55845.0,16368.0
WD-WCAU45692825,672,0.0,42252.0,59026.0,16774.0
WD-WCAU45692918,716,0.0,39483.0,57410.0,17927.0
WD-WCAU45692971,686,1.0,39469.0,57387.0,17918.0
WD-WCAU45693002,727,0.0,39440.0,57067.0,17627.0
WD-WCAU45693056,704,0.0,42301.0,60169.0,17868.0
WD-WCAU45693121,688,0.0,39427.0,56594.0,17167.0
WD-WCAU45693210,696,0.0,39413.0,56080.0,16667.0
WD-WCAU45693357,463,0.0,42256.0,53042.0,10786.0
WD-WCAU45693395,646,0.0,42227.0,57302.0,15075.0
WD-WCAU45694130,646,0.0,42223.0,57297.0,15074.0
WD-WCAU45694292,714,0.0,39439.0,57627.0,18188.0
WD-WCAU45694311,646,0.0,42298.0,57417.0,15119.0
WD-WCAU45694338,646,0.0,42245.0,57332.0,15087.0
WD-WCAU45694447,676,0.0,42297.0,58890.0,16593.0
WD-WCAU45694759,671,0.0,42261.0,58945.0,16684.0
WD-WCAU45696535,595,0.0,41575.0,56904.0,15329.0
WD-WCAU45801047,336,0.0,21271.0,26548.0,5277.0
WD-WCAU46053205,345,0.0,22592.0,26739.0,4147.0
WD-WCAU46053226,429,0.0,42377.0,52495.0,10118.0
WD-WCAU46053368,336,0.0,21225.0,26502.0,5277.0
WD-WCAU46058784,437,0.0,42381.0,62152.0,19771.0
WD-WCAU46075141,468,0.0,42378.0,63304.0,20926.0
WD-WCAU46083041,336,0.0,21230.0,27112.0,5882.0
WD-WCAU46083045,437,0.0,42374.0,62142.0,19768.0
WD-WCAU46083046,345,0.0,22591.0,26738.0,4147.0
WD-WCAU46083074,336,0.0,21245.0,26522.0,5277.0
WD-WCAU46083136,443,0.0,42365.0,62516.0,20151.0
WD-WCAU46083165,444,0.0,42343.0,62644.0,20301.0
WD-WCAU46083387,432,0.0,42343.0,61716.0,19373.0
WD-WCAU46097979,378,0.0,41996.0,53398.0,11402.0
WD-WCAU46846622,562,0.0,39311.0,52526.0,13215.0
WD-WCAU46913991,443,1.0,41314.0,51697.0,10383.0
WD-WCAU46997952,477,0.0,41353.0,52559.0,11206.0
WD-WCAU47085310,345,0.0,22544.0,26691.0,4147.0
WD-WCAU47098019,570,0.0,40736.0,54928.0,14192.0
WD-WCAU47135725,512,0.0,41382.0,55812.0,14430.0
WD-WCAU47155153,538,1.0,41108.0,54508.0,13400.0
WD-WCAU47196480,345,0.0,21460.0,25607.0,4147.0
WD-WCAU47196527,530,0.0,41325.0,56216.0,14891.0
WD-WCAU47196658,499,0.0,41467.0,54492.0,13025.0
WD-WCAU47196765,477,0.0,41379.0,52587.0,11208.0
WD-WCAU47196865,518,0.0,41325.0,55166.0,13841.0
WD-WCAU47196869,513,0.0,41383.0,54507.0,13124.0
WD-WCAU47197028,507,0.0,41430.0,55455.0,14025.0
WD-WCAU47197092,536,0.0,41318.0,55753.0,14435.0
WD-WCAU47197121,477,0.0,41364.0,52572.0,11208.0
WD-WCAU47200812,345,0.0,22563.0,26711.0,4148.0
WD-WCAU47200870,345,0.0,21466.0,25612.0,4146.0
WD-WCAU47201083,345,0.0,22547.0,26694.0,4147.0
WD-WCAU47201111,336,0.0,20121.0,25442.0,5321.0
WD-WCAU47201120,336,0.0,21207.0,27134.0,5927.0
WD-WCAU47201124,519,0.0,41376.0,57335.0,15959.0
WD-WCAU47201290,522,0.0,40984.0,54650.0,13666.0
WD-WCAU47201340,296,0.0,41006.0,47993.0,6987.0
WD-WCAU47203379,664,0.0,39780.0,56768.0,16988.0
WD-WCAU47204573,567,0.0,41384.0,58650.0,17266.0
WD-WCAU47204634,479,0.0,41431.0,53499.0,12068.0
WD-WCAU47205389,336,0.0,21216.0,27143.0,5927.0
WD-WCAU47205418,1,1.0,21214.0,21214.0,0.0
WD-WCAU47205435,345,0.0,22557.0,26703.0,4146.0
WD-WCAU47205497,345,0.0,22541.0,26687.0,4146.0
WD-WCAU47205626,345,0.0,22546.0,26694.0,4148.0
WD-WCAU47205678,527,0.0,41123.0,56236.0,15113.0
WD-WCAU47205720,336,0.0,20126.0,25447.0,5321.0
WD-WCAU47205750,542,0.0,41000.0,54656.0,13656.0
WD-WCAU47205769,611,0.0,41007.0,57108.0,16101.0
WD-WCAU47205808,575,0.0,41392.0,58833.0,17441.0
WD-WCAU47205837,345,0.0,22548.0,26695.0,4147.0
WD-WCAU47206114,336,0.0,21201.0,27129.0,5928.0
