,model,size,count,obs_days,drive_hours,failures,failure_rate,percent_total,manufacturer
27,ST6000DM001,6.001175126015999,1.0,13.0,313.0,0.0,0.0,1.3409499289296537e-05,Seagate
28,ST6000DX000,6.0011751260159,1891.0,171407.0,4113719.0,3.0,0.6388379954975049,0.025357363156059753,Seagate
29,ST8000DM002,8.001563222016419,5135.0,371100.0,8906054.0,15.0,1.475400890225907,0.06885777885053772,Seagate
30,ST9250315AS,0.25005935001600005,53.0,4724.0,114536.0,0.0,0.0,0.0007107034623327165,Seagate
31,ST9320325AS,0.3200729333760001,23.0,2093.0,51177.0,0.0,0.0,0.00030841848365382036,Seagate
32,DT01ACA300,3.0005929820160007,46.0,4186.0,100467.0,0.0,0.0,0.0006168369673076407,Toshiba
33,MD04ABA400V,4.000787030016,146.0,13286.0,318817.0,0.0,0.0,0.0019577868962372944,Toshiba
34,MD04ABA500V,5.000981078016005,45.0,4095.0,98261.0,0.0,0.0,0.0006034274680183442,Toshiba
35,MQ01ABF050,0.5001078620160011,58.0,3424.0,82151.0,0.0,0.0,0.0007777509587791992,Toshiba
36,WD1000FYPS,1.000204886016,1.0,0.0,1.0,0.0,0.0,1.3409499289296537e-05,Western Digital
37,WD1001FALS,1.000204886016,1.0,2.0,49.0,0.0,0.0,1.3409499289296537e-05,Western Digital
38,WD10EACS,1.000204886016,35.0,502.0,7178.0,0.0,0.0,0.0004693324751253788,Western Digital
39,WD10EADS,1.0002048860159993,173.0,2582.0,42188.0,0.0,0.0,0.002319843377048301,Western Digital
40,WD10EADX,1.000204886016,7.0,181.0,2937.0,0.0,0.0,9.386649502507577e-05,Western Digital
41,WD10EALS,1.000204886016,1.0,61.0,107.0,0.0,0.0,1.3409499289296537e-05,Western Digital
42,WD10EARS,1.000204886016,2.0,63.0,1049.0,0.0,0.0,2.6818998578593075e-05,Western Digital
43,WD10EARX,1.000204886016,1.0,0.0,1.0,0.0,0.0,1.3409499289296537e-05,Western Digital
44,WD15EARS,1.500301910016,1.0,1.0,25.0,0.0,0.0,1.3409499289296537e-05,Western Digital
45,WD1600AAJS,0.16004188569599978,97.0,8131.0,193296.0,2.0,9.063819220263223,0.001300721431061764,Western Digital
46,WD1600BPVT,0.16004188569599984,1.0,91.0,2182.0,0.0,0.0,1.3409499289296537e-05,Western Digital
47,WD20EFRX,2.0003989340160033,138.0,5898.0,141076.0,0.0,0.0,0.0018505109019229223,Western Digital
48,WD2500AAJS,0.2500593500159998,3.0,273.0,6545.0,0.0,0.0,4.022849786788961e-05,Western Digital
49,WD2500BEVT,0.2500593500159998,1.0,91.0,2177.0,0.0,0.0,1.3409499289296537e-05,Western Digital
50,WD2500BPVT,0.2500593500159998,8.0,728.0,17451.0,0.0,0.0,0.0001072759943143723,Western Digital
51,WD30EFRX,3.000592982015969,1087.0,97976.0,2348667.0,6.0,2.2378651379697505,0.014576125727465337,Western Digital
52,WD3200AAJS,0.3200729333760001,3.0,273.0,6534.0,0.0,0.0,4.022849786788961e-05,Western Digital
53,WD3200AAKS,0.3200729333760001,1.0,41.0,963.0,0.0,0.0,1.3409499289296537e-05,Western Digital
54,WD3200BEKX,0.3200729333760001,9.0,819.0,19633.0,0.0,0.0,0.00012068549360366884,Western Digital
55,WD3200LPVX,0.3200729333760001,1.0,91.0,2184.0,0.0,0.0,1.3409499289296537e-05,Western Digital
56,WD40EFRX,4.000787030016,46.0,4186.0,100363.0,0.0,0.0,0.0006168369673076407,Western Digital
57,WD5000BPKT,0.500107862016001,24.0,2184.0,52359.0,0.0,0.0,0.0003218279829431169,Western Digital
58,WD5000LPCX,0.500107862016001,47.0,3343.0,80140.0,0.0,0.0,0.0006302464665969373,Western Digital
59,WD5000LPVX,0.5001078620159972,329.0,29605.0,709765.0,1.0,1.2342113234662178,0.004411725266178561,Western Digital
60,WD5002ABYS,0.5001078620160007,4.0,281.0,6738.0,0.0,0.0,5.363799715718615e-05,Western Digital
61,WD5003ABYX,0.5001078620160009,2.0,182.0,4365.0,0.0,0.0,2.6818998578593075e-05,Western Digital
62,WD60EFRX,6.001175126015981,464.0,41501.0,994911.0,13.0,11.446249966077367,0.006222007670233593,Western Digital
